"ID","ADDITIONAL_DESCRIPTION"
"2175138","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105056</td></tr><tr><th>Manufacturer part number</th><td>0167186580030</td></tr><tr><th>Weight (lbs)</th><td>9.524</td></tr><tr><th>Width (in)</th><td>1.378</td></tr></table>"
"2175143","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105056</td></tr><tr><th>Manufacturer part number</th><td>0190027260030</td></tr><tr><th>Weight (lbs)</th><td>11.464</td></tr><tr><th>Width (in)</th><td>1.496</td></tr></table>"
"2175147","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105056</td></tr><tr><th>Manufacturer part number</th><td>0167187040030</td></tr><tr><th>Weight (lbs)</th><td>15.719</td></tr><tr><th>Width (in)</th><td>1.654</td></tr></table>"
"2175176","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105044</td></tr><tr><th>Manufacturer part number</th><td>0383906040030</td></tr><tr><th>Weight (lbs)</th><td>0.181</td></tr><tr><th>Width (in)</th><td>0.236</td></tr></table>"
"2175178","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105044</td></tr><tr><th>Manufacturer part number</th><td>0396122950030</td></tr><tr><th>Weight (lbs)</th><td>0.018</td></tr><tr><th>Width (in)</th><td>0.236</td></tr></table>"
"2175186","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105044</td></tr><tr><th>Manufacturer part number</th><td>0383906630000</td></tr><tr><th>Weight (lbs)</th><td>0.026</td></tr><tr><th>Width (in)</th><td>0.276</td></tr></table>"
"2175188","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105044</td></tr><tr><th>Manufacturer part number</th><td>0383906630030</td></tr><tr><th>Weight (lbs)</th><td>0.026</td></tr><tr><th>Width (in)</th><td>0.276</td></tr></table>"
"2175211","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105044</td></tr><tr><th>Manufacturer part number</th><td>0009144600000</td></tr><tr><th>Weight (lbs)</th><td>0.031</td></tr><tr><th>Width (in)</th><td>0.276</td></tr></table>"
"2175284","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105056</td></tr><tr><th>Manufacturer part number</th><td>0190974090030</td></tr><tr><th>Weight (lbs)</th><td>2.601</td></tr><tr><th>Width (in)</th><td>0.787</td></tr></table>"
"2175285","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105056</td></tr><tr><th>Manufacturer part number</th><td>0190974250030</td></tr><tr><th>Weight (lbs)</th><td>2.632</td></tr><tr><th>Width (in)</th><td>0.787</td></tr></table>"
"2175288","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105056</td></tr><tr><th>Manufacturer part number</th><td>0383821130030</td></tr><tr><th>Weight (lbs)</th><td>4.938</td></tr><tr><th>Width (in)</th><td>0.945</td></tr></table>"
