id,additional_description
5745477,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>5/8”</td><td>5/8”</td></tr><tr><td>1/4” to 5/8”</td><td>1/4” to 5/8”</td></tr><tr><td>015”</td><td>010”</td></tr></table>
5745476,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>5/8”</td><td>5/8”</td></tr><tr><td>1/4” to 5/8”</td><td>1/4” to 5/8”</td></tr><tr><td>010”</td><td>005”</td></tr></table>
5745475,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>5/8”</td><td>5/8”</td></tr><tr><td>1/4” to 5/8”</td><td>1/4” to 5/8”</td></tr><tr><td>005”</td><td>004”</td></tr></table>
5745474,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>5/8”</td><td>5/8”</td></tr><tr><td>1/4” to 5/8”</td><td>1/4” to 5/8”</td></tr><tr><td>004”</td><td>003”</td></tr></table>
5745473,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>5/8”</td><td>5/8”</td></tr><tr><td>1/4” to 5/8”</td><td>1/4” to 5/8”</td></tr><tr><td>003”</td><td>002”</td></tr></table>
5745472,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>5/8”</td><td>5/8”</td></tr><tr><td>1/4” to 5/8”</td><td>1/4” to 5/8”</td></tr><tr><td>002”</td><td>001”</td></tr></table>
5745469,"Size D-5”x5” (48) piece Shim Kit. Packed in a reusable carton.<br><br>
									<table class=""additional_description"">
 <tbody>
 <tr><td colspan=""6""><strong>Kit Packaging</strong></td></tr>
 <tr><th>THICKNESS<br>MILS = thousandths<br>of an inch</th><th>Installer Kit in<br>reusable carton</th></tr>
 <tr><td>.001""</td><td>x</td></tr>
 <tr><td>.002""</td><td>x</td></tr>
 <tr><td>.003""</td><td>x</td></tr>
 <tr><td>.004""</td><td>x</td></tr>
 <tr><td>.005""</td><td>x</td></tr>
 <tr><td>.010""</td><td>x</td></tr>
 <tr><td>.015""</td><td>x</td></tr>
 <tr><td>.020""</td><td>x</td></tr>
 <tr><td>.025""</td><td>x</td></tr>
 <tr><td>.050""</td><td>12 each</td></tr>
 <tr><td>.075""</td><td>12 each</td></tr>
 <tr><td>.100""</td><td>12 each</td></tr>
 <tr><td>.125""</td><td>12 each</td></tr>
 </tbody>
</table>"
5745468,"Size D-5”x5” (80) piece Shim Kit. Packed in a reusable carton.<br><br>
									<table class=""additional_description"">
 <tbody>
 <tr><td colspan=""6""><strong>Kit Packaging</strong></td></tr>
 <tr><th>THICKNESS<br>MILS = thousandths<br>of an inch</th><th>Service Kit in<br>reusable carton</th></tr>
 <tr><td>.001""</td><td>10 each</td></tr>
 <tr><td>.002""</td><td>x</td></tr>
 <tr><td>.003""</td><td>10 each</td></tr>
 <tr><td>.004""</td><td>x</td></tr>
 <tr><td>.005""</td><td>10 each</td></tr>
 <tr><td>.010""</td><td>10 each</td></tr>
 <tr><td>.015""</td><td>10 each</td></tr>
 <tr><td>.020""</td><td>10 each</td></tr>
 <tr><td>.025""</td><td>10 each</td></tr>
 <tr><td>.050""</td><td>10 each</td></tr>
 <tr><td>.075""</td><td>x</td></tr>
 <tr><td>.100""</td><td>x</td></tr>
 <tr><td>.125""</td><td>x</td></tr>
 </tbody>
</table>"
5745467,"Size D-5”x5” (130) piece Shim Kit in a metal Shim Box.<br><br>
									<table class=""additional_description"">
 <tbody>
 <tr><td colspan=""6""><strong>Kit Packaging</strong></td></tr>
 <tr><th>THICKNESS <br> MILS = thousandths<br>of an inch</th><th>Mini Kit<br>in toolbox</th></tr>
 <tr><td>.001""</td><td>10 each</td></tr>
 <tr><td>.002""</td><td>10 each</td></tr>
 <tr><td>.003""</td><td>10 each</td></tr>
 <tr><td>.004""</td><td>10 each</td></tr>
 <tr><td>.005""</td><td>10 each</td></tr>
 <tr><td>.010""</td><td>10 each</td></tr>
 <tr><td>.015""</td><td>10 each</td></tr>
 <tr><td>.020""</td><td>10 each</td></tr>
 <tr><td>.025""</td><td>10 each</td></tr>
 <tr><td>.050""</td><td>10 each</td></tr>
 <tr><td>.075""</td><td>10 each</td></tr>
 <tr><td>.100""</td><td>10 each</td></tr>
 <tr><td>.125""</td><td>10 each</td></tr>
 </tbody>
</table>"
5745466,"Size D-5”x5” (166) piece Shim Kit in a metal Shim Box.<br><br>
									<table class=""additional_description"">
 <tbody>
 <tr><td colspan=""6""><strong>Kit Packaging</strong></td></tr>
 <tr><th>THICKNESS<br>MILS = thousandths<br>of an inch</th><th>Starter Kit<br>in toolbox</th></tr>
 <tr><td>.001""</td><td>20 each</td></tr>
 <tr><td>.002""</td><td>20 each</td></tr>
 <tr><td>.003""</td><td>20 each</td></tr>
 <tr><td>.004""</td><td>20 each</td></tr>
 <tr><td>.005""</td><td>20 each</td></tr>
 <tr><td>.010""</td><td>20 each</td></tr>
 <tr><td>.015""</td><td>10 each</td></tr>
 <tr><td>.020""</td><td>10 each</td></tr>
 <tr><td>.025""</td><td>10 each</td></tr>
 <tr><td>.050""</td><td>4 each</td></tr>
 <tr><td>.075""</td><td>4 each</td></tr>
 <tr><td>.100""</td><td>4 each</td></tr>
 <tr><td>.125""</td><td>4 each</td></tr>
 </tbody>
</table>"
