"ID","ADDITIONAL_DESCRIPTION"
"2927955","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997297</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>15 LBS</td></tr></table>"
"2928007","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1990500</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>8.2 LBS</td></tr></table>"
"2928008","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997319</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>9.5 LBS</td></tr></table>"
"2928009","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997327</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>13 LBS</td></tr></table>"
"2928010","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997335</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>14 LBS</td></tr></table>"
"2928011","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997343</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>15 LBS</td></tr></table>"
"2928043","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>992208</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>16 LBS</td></tr></table>"
"2928044","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>2993120</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>17 LBS</td></tr></table>"
"2928045","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>992224</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>18 LBS</td></tr></table>"
"2928046","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>992232</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>19 LBS</td></tr></table>"
"2928047","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>992240</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>21 LBS</td></tr></table>"
"2928048","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>992259</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>22 LBS</td></tr></table>"
"2928049","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>2993139</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>33 LBS</td></tr></table>"
"2928050","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>2993147</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>35 LBS</td></tr></table>"
"2928051","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>2993155</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>36 LBS</td></tr></table>"
"2928052","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997351</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>38 LBS</td></tr></table>"
"2928053","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>992305</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>41 LBS</td></tr></table>"
"2928054","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997360</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>61 LBS</td></tr></table>"
"2928055","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997378</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>66 LBS</td></tr></table>"
"2928056","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997386</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>71 LBS</td></tr></table>"
"2928057","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997416</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>9 LBS</td></tr></table>"
"2928058","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>999369</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>9.7 LBS</td></tr></table>"
"2928059","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997424</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>11 LBS</td></tr></table>"
"2928060","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997432</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>14 LBS</td></tr></table>"
"2928061","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997440</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>15 LBS</td></tr></table>"
"2928062","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997459</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>16 LBS</td></tr></table>"
"2928063","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997467</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>17 LBS</td></tr></table>"
"2928064","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997475</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>22 LBS</td></tr></table>"
"2928065","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997483</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>23 LBS</td></tr></table>"
"2928066","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997491</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>32 LBS</td></tr></table>"
"2928067","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997505</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>33 LBS</td></tr></table>"
"2928068","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997513</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>44 LBS</td></tr></table>"
"2928069","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997521</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>47 LBS</td></tr></table>"
