id,supplier_id,list_price,cost,description,category_id,catalog_number,weight,condition,is_obsolete,ship_time,freight_class
2298521,125,3356,2021,Morse 8M 1:1 U-LR BEVEL SPIRAL BEVEL & MITER,535,8M 1:1 U-LR,90.2,1,FALSE,24,50
2298522,125,3356,2021,Morse 8M 1:1 U-LR-O BEVEL SPIRAL BEVEL & MITER,535,8M 1:1 U-LR-O,89.9,1,FALSE,24,50
2298523,125,3356,2021,Morse 8M 1:1 U-R BEVEL SPIRAL BEVEL & MITER,535,8M 1:1 U-R,91,1,FALSE,24,50
2298524,125,3356,2021,Morse 8M 1:1 1-D BEVEL SPIRAL BEVEL & MITER,535,8M 1:1 1-D,91,1,FALSE,24,50
2298525,125,3356,2021,Morse 8M 1:1 1-D-O BEVEL SPIRAL BEVEL & MITER,535,8M 1:1 1-D-O,93.25,1,FALSE,24,50
2298526,125,3356,2021,Morse 8M 1:1 1-L BEVEL SPIRAL BEVEL & MITER,535,8M 1:1 1-L,90.15,1,FALSE,24,50
2298527,125,3356,2021,Morse 8M 1:1 1-L-O BEVEL SPIRAL BEVEL & MITER,535,8M 1:1 1-L-O,91,1,FALSE,24,50
2298528,125,3356,2021,Morse 8M 1:1 1-LR-O BEVEL SPIRAL BEVEL & MITER,535,8M 1:1 1-LR-O,95.09,1,FALSE,24,50
2298529,125,3356,2021,Morse 8M 1:1 1-R BEVEL SPIRAL BEVEL & MITER,535,8M 1:1 1-R,93,1,FALSE,24,50
2298530,125,3356,2021,Morse 8M 1:1 1-R-O BEVEL SPIRAL BEVEL & MITER,535,8M 1:1 1-R-O,92.05,1,FALSE,24,50
2298531,125,3356,2021,Morse 8M 1:1 1-U BEVEL SPIRAL BEVEL & MITER,535,8M 1:1 1-U,93.55,1,FALSE,24,50
2298532,125,3356,2021,Morse 8M 1:1 1-U-O BEVEL SPIRAL BEVEL & MITER,535,8M 1:1 1-U-O,91,1,FALSE,24,50
2298533,125,3356,2021,Morse 8M 1:1 1-UD BEVEL SPIRAL BEVEL & MITER,535,8M 1:1 1-UD,94.85,1,FALSE,24,50
2298534,125,3356,2021,Morse 8M 1:1 1-UD-O BEVEL SPIRAL BEVEL & MITER,535,8M 1:1 1-UD-O,91,1,FALSE,24,50
2298535,125,3356,2021,Morse 8M1:1 1-LR BEVEL SPIRAL BEVEL & MITER,535,8M1:1 1-LR,96.55,1,FALSE,24,50
2298536,125,4210,2863,Morse 40GCDB100 L-R 145T GCDB/V DOUBLE RED GEARMOTOR,714,40GCDB100 L-R 145T,137,1,FALSE,24,50
2298537,125,4210,2863,Morse 40GCDB100 R-L 145T GCDB/V DOUBLE RED GEARMOTOR,714,40GCDB100 R-L 145T,137,1,FALSE,24,50
2298538,125,4210,2863,Morse 40GCDB1000 R-L 56C GCDB/V DOUBLE RED GEARMOTOR,714,40GCDB1000 R-L 56C,137,1,FALSE,24,50
2298539,125,4210,2863,Morse 40GCDB1200 R-L 56C GCDB/V DOUBLE RED GEARMOTOR,714,40GCDB1200 R-L 56C,137,1,FALSE,24,50
2298540,125,4210,2863,Morse 40GCDB125 L-R 145T GCDB/V DOUBLE RED GEARMOTOR,714,40GCDB125 L-R 145T,137,1,FALSE,24,50
2298541,125,4210,2863,Morse 40GCDB1500 R-L 56C GCDB/V DOUBLE RED GEARMOTOR,714,40GCDB1500 R-L 56C,137,1,FALSE,24,50
2298542,125,4210,2863,Morse 40GCDB200 L-R 56C GCDB/V DOUBLE RED GEARMOTOR,714,40GCDB200 L-R 56C,137,1,FALSE,24,50
2298543,125,4210,2863,Morse 40GCDB200 R-L 145T GCDB/V DOUBLE RED GEARMOTOR,714,40GCDB200 R-L 145T,137,1,FALSE,24,50
2298544,125,4210,2863,Morse 40GCDB300 R-L 56C GCDB/V DOUBLE RED GEARMOTOR,714,40GCDB300 R-L 56C,137,1,FALSE,24,50
2298545,125,4210,2863,Morse 40GCDB400 L-R 56C GCDB/V DOUBLE RED GEARMOTOR,714,40GCDB400 L-R 56C,137,1,FALSE,24,50
2298546,125,4210,2863,Morse 40GCDB400 R-L 56C GCDB/V DOUBLE RED GEARMOTOR,714,40GCDB400 R-L 56C,137,1,FALSE,24,50
2298547,125,4210,2863,Morse 40GCDB500 L-R 56C GCDB/V DOUBLE RED GEARMOTOR,714,40GCDB500 L-R 56C,137,1,FALSE,24,50
2298548,125,4210,2863,Morse 40GCDB500 R-L 56C GCDB/V DOUBLE RED GEARMOTOR,714,40GCDB500 R-L 56C,137,1,FALSE,24,50
2298549,125,4210,2863,Morse 40GCDB600 R-L 56C GCDB/V DOUBLE RED GEARMOTOR,714,40GCDB600 R-L 56C,137,1,FALSE,24,50
2298550,125,4210,2863,Morse 40GCDB75 L-R 56C GCDB/V DOUBLE RED GEARMOTOR,714,40GCDB75 L-R 56C,137,1,FALSE,24,50
2298551,125,4210,2863,Morse 40GCDB75 R-L 56C GCDB/V DOUBLE RED GEARMOTOR,714,40GCDB75 R-L 56C,137,1,FALSE,24,50
2298552,125,4210,2863,Morse 40GCDB800 R-L 56C GCDB/V DOUBLE RED GEARMOTOR,714,40GCDB800 R-L 56C,137,1,FALSE,24,50
2298553,125,4497,3058,Morse 40GCDV1000 R-LD 56C GCDB/V DOUBLE RED GEARMOTOR,714,40GCDV1000 R-LD 56C,137,1,FALSE,24,50
2298554,125,4497,3058,Morse 40GCDV1500 L-RU 56C GCDB/V DOUBLE RED GEARMOTOR,714,40GCDV1500 L-RU 56C,137,1,FALSE,24,50
2298555,125,4497,3058,Morse 40GCDV1500 R-LU 56C GCDB/V DOUBLE RED GEARMOTOR,714,40GCDV1500 R-LU 56C,137,1,FALSE,24,50
2298556,125,4497,3058,Morse 40GCDV3000 L-RD 56C GCDB/V DOUBLE RED GEARMOTOR,714,40GCDV3000 L-RD 56C,137,1,FALSE,24,50
2298557,125,4497,3058,Morse 40GCDV400 R-LD 56C GCDB/V DOUBLE RED GEARMOTOR,714,40GCDV400 R-LD 56C,156,1,FALSE,24,50
2298558,125,4497,3058,Morse 40GCDV500 R-LD 56C GCDB/V DOUBLE RED GEARMOTOR,714,40GCDV500 R-LD 56C,137,1,FALSE,24,50
2298559,125,4497,3058,Morse 40GCDV600 L-RD 56C GCDB/V DOUBLE RED GEARMOTOR,714,40GCDV600 L-RD 56C,156,1,FALSE,24,50
2298560,125,4497,3058,Morse 40GCDV600 R-LD 56C GCDB/V DOUBLE RED GEARMOTOR,714,40GCDV600 R-LD 56C,137,1,FALSE,24,50
2298561,125,4497,3058,Morse 40GCDV75 R-LUD 56C GCDB/V DOUBLE RED GEARMOTOR,714,40GCDV75 R-LUD 56C,137,1,FALSE,24,50
2298562,125,4497,3058,Morse 40GCDV800 L-RD 56C GCDB/V DOUBLE RED GEARMOTOR,714,40GCDV800 L-RD 56C,137,1,FALSE,24,50
2298563,125,3973,2702,Morse 40GCT25 LR 184T 00990CV SERIES 1 HP,333,40GCT25 LR 184T,137,1,FALSE,24,50
2298564,125,3973,2702,Morse 40GCT30 LR 184T 00990CV SERIES 1 HP,333,40GCT30 LR 184T,137,1,FALSE,24,50
2298565,125,3973,2702,Morse 40GCT60 L 145T 00990CV SERIES 1 HP,333,40GCT60 L 145T,137,1,FALSE,24,50
2298566,125,3973,2702,Morse 40GCT60 LR 145T 00990CV SERIES 1 HP,333,40GCT60 LR 145T,137,1,FALSE,24,50
2298567,125,3973,2702,Morse 40GCT60 LR 184T 00990CV SERIES 1 HP,333,40GCT60 LR 184T,118,1,FALSE,24,50
2298568,125,3973,2702,Morse 40GCT60 R 145T 00990CV SERIES 1 HP,333,40GCT60 R 145T,137,1,FALSE,24,50
2298569,125,5483,3729,Morse 40GDSA 250 2.0B 145T GDSA/F GEARMOTORS,714,40GDSA 250 2.0B 145T,137,1,FALSE,24,50
2298570,125,5483,3729,Morse 40GDSA 250 2.44B145T GDSA/F GEARMOTORS,714,40GDSA 250 2.44B145T,137,1,FALSE,24,50
2298571,125,5483,3729,Morse 40GDSA 250 2.50B 56C GDSA/F GEARMOTORS,714,40GDSA 250 2.50B 56C,137,1,FALSE,24,50
2298572,125,5483,3729,Morse 40GDSA 800 2.0B 56C GDSA/F GEARMOTORS,714,40GDSA 800 2.0B 56C,137,1,FALSE,24,50
2298573,125,5483,3729,Morse 40GDSA 800 2.44B 56C GDSA/F GEARMOTORS,714,40GDSA 800 2.44B 56C,137,1,FALSE,24,50
2298574,125,4697,3194,Morse 40GSA 60 145T 225 B GSA/F SHAFTMOUNT REDUCERS,333,40GSA 60 145T 225 B,104,1,FALSE,24,50
2298575,125,4697,3194,Morse 40GSA 60 184T 225B GSA/F SHAFTMOUNT REDUCERS,333,40GSA 60 184T 225B,137,1,FALSE,24,50
2298576,125,4987,3392,Morse 40GSF 60 56C 200 B GSA/F SHAFTMOUNT REDUCERS,333,40GSF 60 56C 200 B,137,1,FALSE,24,50
2298577,125,3527,2399,Morse 40RW 05 1-LR B&T RW REDUCERS 3.0 - UP,333,40RW 05 1-LR B&T,124.9,1,FALSE,24,50
2298578,125,3527,2399,Morse 40RW 10 B1-L OR T1-R RW REDUCERS 3.0 - UP,333,40RW 10 B1-L OR T1-R,119,1,FALSE,24,50
2298579,125,3527,2399,Morse 40RW 10 B1-R OR T1-L RW REDUCERS 3.0 - UP,333,40RW 10 B1-R OR T1-L,119,1,FALSE,24,50
2298580,125,3527,2399,Morse 40RW 10 1-LR B&T RW REDUCERS 3.0 - UP,333,40RW 10 1-LR B&T,124.2,1,FALSE,24,50
2298581,125,3527,2399,Morse 40RW 15 B1-L OR T1-R RW REDUCERS 3.0 - UP,333,40RW 15 B1-L OR T1-R,130,1,FALSE,24,50
2298582,125,3527,2399,Morse 40RW 15 B1-R OR T1-L RW REDUCERS 3.0 - UP,333,40RW 15 B1-R OR T1-L,121.7,1,FALSE,24,50
2298583,125,3527,2399,Morse 40RW 15 1-LR B&T RW REDUCERS 3.0 - UP,333,40RW 15 1-LR B&T,135,1,FALSE,24,50
2298584,125,3527,2399,Morse 40RW 20 B1-L OR T1-R RW REDUCERS 3.0 - UP,333,40RW 20 B1-L OR T1-R,122.35,1,FALSE,24,50
2298585,125,3527,2399,Morse 40RW 20 B1-R OR T1-L RW REDUCERS 3.0 - UP,333,40RW 20 B1-R OR T1-L,130,1,FALSE,24,50
2298586,125,3527,2399,Morse 40RW 20 1-LR B&T RW REDUCERS 3.0 - UP,333,40RW 20 1-LR B&T,124.95,1,FALSE,24,50
2298587,125,3527,2399,Morse 40RW 25 1-LR B&T RW REDUCERS 3.0 - UP,333,40RW 25 1-LR B&T,119,1,FALSE,24,50
2298588,125,3527,2399,Morse 40RW 30 B1-L OR T1-R RW REDUCERS 3.0 - UP,333,40RW 30 B1-L OR T1-R,119,1,FALSE,24,50
2298589,125,3527,2399,Morse 40RW 40 B1-L OR T1-R RW REDUCERS 3.0 - UP,333,40RW 40 B1-L OR T1-R,119,1,FALSE,24,50
2298590,125,3527,2399,Morse 40RW 40 B1-R OR T1-L RW REDUCERS 3.0 - UP,333,40RW 40 B1-R OR T1-L,119,1,FALSE,24,50
2298591,125,3527,2399,Morse 40RW 40 1-LR B&T RW REDUCERS 3.0 - UP,333,40RW 40 1-LR B&T,125.25,1,FALSE,24,50
2298592,125,3527,2399,Morse 40RW 5 B1-L OR T1-R RW REDUCERS 3.0 - UP,333,40RW 5 B1-L OR T1-R,119,1,FALSE,24,50
2298593,125,3527,2399,Morse 40RW 5 B1-R OR T1-L RW REDUCERS 3.0 - UP,333,40RW 5 B1-R OR T1-L,130,1,FALSE,24,50
2298594,125,3527,2399,Morse 40RW 50 B1-L OR T1-R RW REDUCERS 3.0 - UP,333,40RW 50 B1-L OR T1-R,137,1,FALSE,24,50
2298595,125,3527,2399,Morse 40RW 50 B1-R OR T1-L RW REDUCERS 3.0 - UP,333,40RW 50 B1-R OR T1-L,137,1,FALSE,24,50
2298596,125,3527,2399,Morse 40RW 50 1-LR B&T RW REDUCERS 3.0 - UP,333,40RW 50 1-LR B&T,137,1,FALSE,24,50
2298597,125,3527,2399,Morse 40RW 60 B1-L OR T1-R RW REDUCERS 3.0 - UP,333,40RW 60 B1-L OR T1-R,119,1,FALSE,24,50
2298598,125,3527,2399,Morse 40RW 60 B1-R OR T1-L RW REDUCERS 3.0 - UP,333,40RW 60 B1-R OR T1-L,119,1,FALSE,24,50
2298599,125,3810,2591,Morse 40RW-V 15 1-LUD RW REDUCERS 3.0 - UP,333,40RW-V 15 1-LUD,137,1,FALSE,24,50
2298600,125,3810,2591,Morse 40RW-V 25 1-LD RW REDUCERS 3.0 - UP,333,40RW-V 25 1-LD,119,1,FALSE,24,50
2298601,125,3810,2591,Morse 40RW-V 25 1-RD RW REDUCERS 3.0 - UP,333,40RW-V 25 1-RD,119,1,FALSE,24,50
2298602,125,3810,2591,Morse 40RW-V 25 1-RUD RW REDUCERS 3.0 - UP,333,40RW-V 25 1-RUD,137,1,FALSE,24,50
2298603,125,3810,2591,Morse 40RW-V 30 1-RU RW REDUCERS 3.0 - UP,333,40RW-V 30 1-RU,137,1,FALSE,24,50
2298604,125,3810,2591,Morse 40RW-V 30 1-RUD RW REDUCERS 3.0 - UP,333,40RW-V 30 1-RUD,137,1,FALSE,24,50
2298605,125,3810,2591,Morse 40RW-V 5 1-LD RW REDUCERS 3.0 - UP,333,40RW-V 5 1-LD,137,1,FALSE,24,50
2298606,125,3810,2591,Morse 40RW-V 5 1-LU RW REDUCERS 3.0 - UP,333,40RW-V 5 1-LU,119,1,FALSE,24,50
2298607,125,3810,2591,Morse 40RW-V 5 1-RUD RW REDUCERS 3.0 - UP,333,40RW-V 5 1-RUD,137,1,FALSE,24,50
2298608,125,3810,2591,Morse 40RW-V 50 1-LU RW REDUCERS 3.0 - UP,333,40RW-V 50 1-LU,119,1,FALSE,24,50
2298609,125,3810,2591,Morse 40RW-V 50 1-RD RW REDUCERS 3.0 - UP,333,40RW-V 50 1-RD,137,1,FALSE,24,50
2298610,125,3810,2591,Morse 40RW-V 60 1-RU RW REDUCERS 3.0 - UP,333,40RW-V 60 1-RU,119,1,FALSE,24,50
2298611,125,3810,2591,Morse 40RW-V 60 1-RUD RW REDUCERS 3.0 - UP,333,40RW-V 60 1-RUD,119,1,FALSE,24,50
2298612,125,3410,2319,Morse 40W 5 B1-L OR T1-R W REDUCERS 3.0 - UP,333,40W 5 B1-L OR T1-R,137,1,FALSE,24,50
2298613,125,3410,2319,Morse 40W 60 B1-L OR T1-R W REDUCERS 3.0 - UP,333,40W 60 B1-L OR T1-R,115,1,FALSE,24,50
2298614,125,3410,2319,Morse 40W 60 B1-R OR T1-L W REDUCERS 3.0 - UP,333,40W 60 B1-R OR T1-L,115,1,FALSE,24,50
2298615,125,4367,2970,Morse 40W-DB 100 L-R W-D REDUCERS DOUBLE REDUCTION,333,40W-DB 100 L-R,145,1,FALSE,24,50
2298616,125,4367,2970,Morse 40W-DB 100 R-LR W-D REDUCERS DOUBLE REDUCTION,333,40W-DB 100 R-LR,135,1,FALSE,24,50
2298617,125,4367,2970,Morse 40W-DB 125 L-R W-D REDUCERS DOUBLE REDUCTION,333,40W-DB 125 L-R,137,1,FALSE,24,50
2298618,125,4367,2970,Morse 40W-DB 125 R-LR W-D REDUCERS DOUBLE REDUCTION,333,40W-DB 125 R-LR,135,1,FALSE,24,50
2298619,125,4367,2970,Morse 40W-DB 150 L-LR W-D REDUCERS DOUBLE REDUCTION,333,40W-DB 150 L-LR,137,1,FALSE,24,50
2298620,125,4367,2970,Morse 40W-DB 150 R-LR W-D REDUCERS DOUBLE REDUCTION,333,40W-DB 150 R-LR,137,1,FALSE,24,50
2298621,125,4367,2970,Morse 40W-DB 200 R-L W-D REDUCERS DOUBLE REDUCTION,333,40W-DB 200 R-L,143,1,FALSE,24,50
2298622,125,4367,2970,Morse 40W-DB 200 R-LR W-D REDUCERS DOUBLE REDUCTION,333,40W-DB 200 R-LR,135,1,FALSE,24,50
2298623,125,4367,2970,Morse 40W-DB 2400 R-LR W-D REDUCERS DOUBLE REDUCTION,333,40W-DB 2400 R-LR,137,1,FALSE,24,50
2298624,125,4367,2970,Morse 40W-DB 250 L-R W-D REDUCERS DOUBLE REDUCTION,333,40W-DB 250 L-R,135,1,FALSE,24,50
2298625,125,4367,2970,Morse 40W-DB 250 R-LR W-D REDUCERS DOUBLE REDUCTION,333,40W-DB 250 R-LR,150,1,FALSE,24,50
2298626,125,4367,2970,Morse 40W-DB 300 L-LR W-D REDUCERS DOUBLE REDUCTION,333,40W-DB 300 L-LR,148,1,FALSE,24,50
2298627,125,4367,2970,Morse 40W-DB 300 L-R W-D REDUCERS DOUBLE REDUCTION,333,40W-DB 300 L-R,133.2,1,FALSE,24,50
2298628,125,4367,2970,Morse 40W-DB 300 R-L W-D REDUCERS DOUBLE REDUCTION,333,40W-DB 300 R-L,145,1,FALSE,24,50
2298629,125,4367,2970,Morse 40W-DB 300 R-LR W-D REDUCERS DOUBLE REDUCTION,333,40W-DB 300 R-LR,150,1,FALSE,24,50
2298630,125,4367,2970,Morse 40W-DB 3000 L-LR W-D REDUCERS DOUBLE REDUCTION,333,40W-DB 3000 L-LR,135,1,FALSE,24,50
2298631,125,4367,2970,Morse 40W-DB 3600 R-L W-D REDUCERS DOUBLE REDUCTION,333,40W-DB 3600 R-L,135,1,FALSE,24,50
2298632,125,4367,2970,Morse 40W-DB 400 L-LR W-D REDUCERS DOUBLE REDUCTION,333,40W-DB 400 L-LR,150,1,FALSE,24,50
2298633,125,4367,2970,Morse 40W-DB 400 L-R W-D REDUCERS DOUBLE REDUCTION,333,40W-DB 400 L-R,135,1,FALSE,24,50
2298634,125,4367,2970,Morse 40W-DB 400 R-LR W-D REDUCERS DOUBLE REDUCTION,333,40W-DB 400 R-LR,150,1,FALSE,24,50
2298635,125,4367,2970,Morse 40W-DB 600 L-LR W-D REDUCERS DOUBLE REDUCTION,333,40W-DB 600 L-LR,135,1,FALSE,24,50
2298636,125,4367,2970,Morse 40W-DB 600 R-LR W-D REDUCERS DOUBLE REDUCTION,333,40W-DB 600 R-LR,135,1,FALSE,24,50
2298637,125,4367,2970,Morse 40W-DB 800 L-LR W-D REDUCERS DOUBLE REDUCTION,333,40W-DB 800 L-LR,137,1,FALSE,24,50
2298638,125,4367,2970,Morse 40W-DB 800 L-R W-D REDUCERS DOUBLE REDUCTION,333,40W-DB 800 L-R,135,1,FALSE,24,50
2298639,125,4523,3076,Morse 40W-DV 100 R-LU W-D REDUCERS DOUBLE REDUCTION,333,40W-DV 100 R-LU,137,1,FALSE,24,50
2298640,125,4523,3076,Morse 40W-DV 1800 R-LUD W-D REDUCERS DOUBLE REDUCTION,333,40W-DV 1800 R-LUD,135,1,FALSE,24,50
2298641,125,4523,3076,Morse 40W-DV 200 R-LU W-D REDUCERS DOUBLE REDUCTION,333,40W-DV 200 R-LU,137,1,FALSE,24,50
2298642,125,6557,4459,Morse 50GCDB1200 R-L 56C GCDB/V DOUBLE RED GEARMOTOR,714,50GCDB1200 R-L 56C,254,1,FALSE,24,50
2298643,125,6557,4459,Morse 50GCDB125 R-L 145T GCDB/V DOUBLE RED GEARMOTOR,714,50GCDB125 R-L 145T,263,1,FALSE,24,50
2298644,125,6557,4459,Morse 50GCDB1500 L-R 56C GCDB/V DOUBLE RED GEARMOTOR,714,50GCDB1500 L-R 56C,254,1,FALSE,24,50
2298645,125,6557,4459,Morse 50GCDB1500 R-L 56C GCDB/V DOUBLE RED GEARMOTOR,714,50GCDB1500 R-L 56C,254,1,FALSE,24,50
2298646,125,6557,4459,Morse 50GCDB1800 R-L 56C GCDB/V DOUBLE RED GEARMOTOR,714,50GCDB1800 R-L 56C,254,1,FALSE,24,50
2298647,125,6557,4459,Morse 50GCDB200 R-L 145T GCDB/V DOUBLE RED GEARMOTOR,714,50GCDB200 R-L 145T,254,1,FALSE,24,50
2298648,125,6557,4459,Morse 50GCDB200 145TC R-LR GCDB/V DOUBLE RED GEARMOTOR,714,50GCDB200 145TC R-LR,254,1,FALSE,24,50
2298649,125,6557,4459,Morse 50GCDB300 R-L 56C GCDB/V DOUBLE RED GEARMOTOR,714,50GCDB300 R-L 56C,254,1,FALSE,24,50
2298650,125,6557,4459,Morse 50GCDB600 L-R 145T GCDB/V DOUBLE RED GEARMOTOR,714,50GCDB600 L-R 145T,254,1,FALSE,24,50
2298651,125,6557,4459,Morse 50GCDB600 L-R 56C GCDB/V DOUBLE RED GEARMOTOR,714,50GCDB600 L-R 56C,254,1,FALSE,24,50
2298652,125,6557,4459,Morse 50GCDB800 R-L 56C GCDB/V DOUBLE RED GEARMOTOR,714,50GCDB800 R-L 56C,254,1,FALSE,24,50
2298653,125,6590,4482,Morse 50GCDV300 L-RD 145T GCDB/V DOUBLE RED GEARMOTOR,714,50GCDV300 L-RD 145T,254,1,FALSE,24,50
2298654,125,6590,4482,Morse 50GCDV300 R-LD 56C GCDB/V DOUBLE RED GEARMOTOR,714,50GCDV300 R-LD 56C,261,1,FALSE,24,50
2298655,125,6590,4482,Morse 50GCDV800 R-LD 56C GCDB/V DOUBLE RED GEARMOTOR,714,50GCDV800 R-LD 56C,261,1,FALSE,24,50
2298656,125,7867,5350,Morse 50GCT25 L 184T 00990CV SERIES 1 HP,333,50GCT25 L 184T,208,1,FALSE,24,50
2298657,125,7867,5350,Morse 50GCT30 LR 215T 00990CV SERIES 1 HP,333,50GCT30 LR 215T,254,1,FALSE,24,50
2298658,125,9917,6744,Morse 50GSA 60 184T 243 B GSA/F SHAFTMOUNT REDUCERS,333,50GSA 60 184T 243 B,195,1,FALSE,24,50
2298659,125,6307,4289,Morse 50RW 05 1-LR B&T RW REDUCERS 3.0 - UP,333,50RW 05 1-LR B&T,254,1,FALSE,24,50
2298660,125,6307,4289,Morse 50RW 10 B1-L OR T1-R RW REDUCERS 3.0 - UP,333,50RW 10 B1-L OR T1-R,254,1,FALSE,24,50
2298661,125,6307,4289,Morse 50RW 10 B1-R OR T1-L RW REDUCERS 3.0 - UP,333,50RW 10 B1-R OR T1-L,232,1,FALSE,24,50
2298662,125,6307,4289,Morse 50RW 10 1-LR B&T RW REDUCERS 3.0 - UP,333,50RW 10 1-LR B&T,237.5,1,FALSE,24,50
2298663,125,6307,4289,Morse 50RW 15 B1-L OR T1-R RW REDUCERS 3.0 - UP,333,50RW 15 B1-L OR T1-R,254,1,FALSE,24,50
2298664,125,6307,4289,Morse 50RW 15 B1-R OR T1-L RW REDUCERS 3.0 - UP,333,50RW 15 B1-R OR T1-L,235,1,FALSE,24,50
2298665,125,6307,4289,Morse 50RW 15 1-LR B&T RW REDUCERS 3.0 - UP,333,50RW 15 1-LR B&T,238,1,FALSE,24,50
2298666,125,6307,4289,Morse 50RW 20 B1-L OR T1-R RW REDUCERS 3.0 - UP,333,50RW 20 B1-L OR T1-R,254,1,FALSE,24,50
2298667,125,6307,4289,Morse 50RW 20 1-LR B&T RW REDUCERS 3.0 - UP,333,50RW 20 1-LR B&T,241,1,FALSE,24,50
2298668,125,6307,4289,Morse 50RW 25 1-LR B&T RW REDUCERS 3.0 - UP,333,50RW 25 1-LR B&T,240,1,FALSE,24,50
2298669,125,6307,4289,Morse 50RW 30 1-LR B&T RW REDUCERS 3.0 - UP,333,50RW 30 1-LR B&T,237,1,FALSE,24,50
2298670,125,6307,4289,Morse 50RW 40 1-LR B&T RW REDUCERS 3.0 - UP,333,50RW 40 1-LR B&T,254,1,FALSE,24,50
2298671,125,6307,4289,Morse 50RW 50 B1-R OR T1-L RW REDUCERS 3.0 - UP,333,50RW 50 B1-R OR T1-L,232,1,FALSE,24,50
2298672,125,6307,4289,Morse 50RW 50 1-LR B&T RW REDUCERS 3.0 - UP,333,50RW 50 1-LR B&T,254,1,FALSE,24,50
2298673,125,6307,4289,Morse 50RW 60 1-LR B&T RW REDUCERS 3.0 - UP,333,50RW 60 1-LR B&T,240,1,FALSE,24,50
2298674,125,6623,4504,Morse 50RW-V 10 1-LUD RW REDUCERS 3.0 - UP,333,50RW-V 10 1-LUD,254,1,FALSE,24,50
2298675,125,6623,4504,Morse 50RW-V 10 1-RU RW REDUCERS 3.0 - UP,333,50RW-V 10 1-RU,232,1,FALSE,24,50
2298676,125,6623,4504,Morse 50RW-V 15 1-RUD RW REDUCERS 3.0 - UP,333,50RW-V 15 1-RUD,254,1,FALSE,24,50
2298677,125,6623,4504,Morse 50RW-V 20 1-LUD RW REDUCERS 3.0 - UP,333,50RW-V 20 1-LUD,254,1,FALSE,24,50
2298678,125,6623,4504,Morse 50RW-V 20 1-RUD RW REDUCERS 3.0 - UP,333,50RW-V 20 1-RUD,254,1,FALSE,24,50
2298679,125,8817,5996,Morse 50SA 60 250 B SA/F SHAFTMOUNT REDUCERS,333,50SA 60 250 B,254,1,FALSE,24,50
2298680,125,5260,3577,Morse 50W 60 B1-R OR T1-L W REDUCERS 3.0 - UP,333,50W 60 B1-R OR T1-L,254,1,FALSE,24,50
2298681,125,6593,4484,Morse 50W-DB 100 L-R W-D REDUCERS DOUBLE REDUCTION,333,50W-DB 100 L-R,254,1,FALSE,24,50
2298682,125,6593,4484,Morse 50W-DB 100 R-LR W-D REDUCERS DOUBLE REDUCTION,333,50W-DB 100 R-LR,251,1,FALSE,24,50
2298683,125,6593,4484,Morse 50W-DB 125 R-L W-D REDUCERS DOUBLE REDUCTION,333,50W-DB 125 R-L,251,1,FALSE,24,50
2298684,125,6593,4484,Morse 50W-DB 125 R-LR W-D REDUCERS DOUBLE REDUCTION,333,50W-DB 125 R-LR,251,1,FALSE,24,50
2298685,125,6593,4484,Morse 50W-DB 150 L-R W-D REDUCERS DOUBLE REDUCTION,333,50W-DB 150 L-R,254,1,FALSE,24,50
2298686,125,6593,4484,Morse 50W-DB 200 L-LR W-D REDUCERS DOUBLE REDUCTION,333,50W-DB 200 L-LR,251,1,FALSE,24,50
2298687,125,6593,4484,Morse 50W-DB 200 R-LR W-D REDUCERS DOUBLE REDUCTION,333,50W-DB 200 R-LR,251,1,FALSE,24,50
2298688,125,6593,4484,Morse 50W-DB 250 R-LR W-D REDUCERS DOUBLE REDUCTION,333,50W-DB 250 R-LR,251,1,FALSE,24,50
2298689,125,6593,4484,Morse 50W-DB 300 L-LR W-D REDUCERS DOUBLE REDUCTION,333,50W-DB 300 L-LR,251,1,FALSE,24,50
2298690,125,6593,4484,Morse 50W-DB 300 R-LR W-D REDUCERS DOUBLE REDUCTION,333,50W-DB 300 R-LR,251,1,FALSE,24,50
2298691,125,6593,4484,Morse 50W-DB 3600 L-R W-D REDUCERS DOUBLE REDUCTION,333,50W-DB 3600 L-R,254,1,FALSE,24,50
2298692,125,6593,4484,Morse 50W-DB 3600 R-LR W-D REDUCERS DOUBLE REDUCTION,333,50W-DB 3600 R-LR,254,1,FALSE,24,50
2298693,125,6593,4484,Morse 50W-DB 600 L-R W-D REDUCERS DOUBLE REDUCTION,333,50W-DB 600 L-R,254,1,FALSE,24,50
2298694,125,6593,4484,Morse 50W-DB 600 R-LR W-D REDUCERS DOUBLE REDUCTION,333,50W-DB 600 R-LR,251,1,FALSE,24,50
2298695,125,6593,4484,Morse 50W-DB 75 R-LR W-D REDUCERS DOUBLE REDUCTION,333,50W-DB 75 R-LR,251,1,FALSE,24,50
2298696,125,6593,4484,Morse 50W-DB 800 L-LR W-D REDUCERS DOUBLE REDUCTION,333,50W-DB 800 L-LR,251,1,FALSE,24,50
2298697,125,6280,4271,Morse 50W-DV 500 R-LU W-D REDUCERS DOUBLE REDUCTION,333,50W-DV 500 R-LU,254,1,FALSE,24,50
2298698,125,6280,4271,Morse 50W-DV 600 L-RU W-D REDUCERS DOUBLE REDUCTION,333,50W-DV 600 L-RU,251,1,FALSE,24,50
