"ID","DETAIL_ATTRIBUTES"
480232,"Height (in):6.00|Hub Barrel Outside Diameter:4.62 in|Hub Bore Fit:Clearance|Hub Length:2.310 in|Hub Material:Steel|Hub Shoulder Diameter:5.420 in|Hub Straight Bore Diameter [Max]:1.1260 in|Hub Straight Bore Diameter [Min]:1.1250 in|Hub Straight Bore Diameter [Nom]:1.1250 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.1250 in|Keyway Fit:Commercial|Keyway Width:0.2500 in|Length (in):2.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:1.18|Volume unit:CDM|Width (in):6.00"
480233,"Height (in):5.00|Hub Barrel Outside Diameter:4.00 in|Hub Bore Fit:Clearance|Hub Length:2.060 in|Hub Material:Steel|Hub Shoulder Diameter:4.480 in|Hub Straight Bore Diameter [Max]:1.9385 in|Hub Straight Bore Diameter [Min]:1.9375 in|Hub Straight Bore Diameter [Nom]:1.9375 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.2500 in|Keyway Fit:Commercial|Keyway Width:0.5000 in|Length (in):2.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:0.819|Volume unit:CDM|Width (in):5.00"
480234,"Height (in):5.00|Hub Barrel Outside Diameter:4.00 in|Hub Bore Fit:Clearance|Hub Length:2.060 in|Hub Material:Steel|Hub Shoulder Diameter:4.480 in|Hub Straight Bore Diameter [Max]:2.0010 in|Hub Straight Bore Diameter [Min]:2.0000 in|Hub Straight Bore Diameter [Nom]:2.0000 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.2500 in|Keyway Fit:Commercial|Keyway Width:0.5000 in|Length (in):2.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:0.819|Volume unit:CDM|Width (in):5.00"
480235,"Height (in):5.00|Hub Barrel Outside Diameter:4.00 in|Hub Bore Fit:Clearance|Hub Length:2.060 in|Hub Material:Steel|Hub Shoulder Diameter:4.480 in|Hub Straight Bore Diameter [Max]:2.1890 in|Hub Straight Bore Diameter [Min]:2.1875 in|Hub Straight Bore Diameter [Nom]:2.1875 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.2500 in|Keyway Fit:Commercial|Keyway Width:0.5000 in|Length (in):2.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:0.819|Volume unit:CDM|Width (in):5.00"
480236,"Height (in):6.00|Hub Barrel Outside Diameter:4.62 in|Hub Bore Fit:Clearance|Hub Length:2.310 in|Hub Material:Steel|Hub Shoulder Diameter:5.420 in|Hub Straight Bore Diameter [Max]:2.0010 in|Hub Straight Bore Diameter [Min]:2.0000 in|Hub Straight Bore Diameter [Nom]:2.0000 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.2500 in|Keyway Fit:Commercial|Keyway Width:0.5000 in|Length (in):2.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:1.18|Volume unit:CDM|Width (in):6.00"
480237,"Height (in):6.00|Hub Barrel Outside Diameter:4.62 in|Hub Bore Fit:Clearance|Hub Length:2.31 in|Hub Material:Steel|Hub Shoulder Diameter:5.420 in|Hub Straight Bore Diameter [Max]:2.7515 in|Hub Straight Bore Diameter [Min]:2.7500 in|Hub Straight Bore Diameter [Nom]:2.7500 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.3125 in|Keyway Fit:Commercial|Keyway Width:0.6250 in|Length (in):2.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:1.18|Volume unit:CDM|Width (in):6.00"
480238,"Height (in):7.00|Hub Barrel Outside Diameter:5.75 in|Hub Bore Fit:Clearance|Hub Length:2.500 in|Hub Material:Steel|Hub Shoulder Diameter:6.630 in|Hub Straight Bore Diameter [Max]:2.7515 in|Hub Straight Bore Diameter [Min]:2.7500 in|Hub Straight Bore Diameter [Nom]:2.7500 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.2500 in|Keyway Fit:Commercial|Keyway Width:0.5000 in|Length (in):2.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:1.606|Volume unit:CDM|Width (in):7.00"
480239,"Height (in):9.00|Hub Barrel Outside Diameter:7.00 in|Hub Bore Fit:Clearance|Hub Length:3.25 in|Hub Material:Steel|Hub Shoulder Diameter:8.750 in|Hub Straight Bore Diameter [Max]:2.0010 in|Hub Straight Bore Diameter [Min]:2.0000 in|Hub Straight Bore Diameter [Nom]:2.0000 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.2500 in|Keyway Fit:Commercial|Keyway Width:0.5000 in|Length (in):3.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:3.982|Volume unit:CDM|Width (in):9.00"
480240,"Height (in):9.00|Hub Barrel Outside Diameter:7.00 in|Hub Bore Fit:Clearance|Hub Length:3.250 in|Hub Material:Steel|Hub Shoulder Diameter:8.750 in|Hub Straight Bore Diameter [Max]:2.1265 in|Hub Straight Bore Diameter [Min]:2.1250 in|Hub Straight Bore Diameter [Nom]:2.1250 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.2500 in|Keyway Fit:Commercial|Keyway Width:0.5000 in|Length (in):3.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:3.982|Volume unit:CDM|Width (in):9.00"
753865,"Capscrews:Standard Imperial|Continuous Torque Rating:1,800 lb-in / 203 Nm|Coupling Style:Close Coupled|Element Material:Urethane (Orange)|Element Style:High Misalignment|Height (in):4.00|Length (in):3.00|Major Diameter of Coupling:6.38 in / 163mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:0.787|Volume unit:CDM|Width (in):4.00"
753866,"Capscrews:Standard Imperial|Continuous Torque Rating:365 lb-in / 41 Nm|Coupling Style:Half Spacer|Element Material:Urethane (Orange)|Element Style:High Misalignment|Height (in):6.00|Length (in):6.00|Major Diameter of Coupling:4.00 in / 102mm|Product:Omega Half Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:3.54|Volume unit:CDM|Width (in):6.00"
753868,"Height (in):9.00|Hub Barrel Outside Diameter:5.75 in|Hub Bore Fit:Clearance|Hub Length:2.500 in|Hub Material:Steel|Hub Shoulder Diameter:6.630 in|Hub Straight Bore Diameter [Max]:2.6890 in|Hub Straight Bore Diameter [Min]:2.6875 in|Hub Straight Bore Diameter [Nom]:2.6875 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.3125 in|Keyway Fit:Commercial|Keyway Width:0.6250 in|Length (in):9.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:2.104|Volume unit:GLL|Width (in):6.00"
753869,"Coupling Style:Metric|Hardware Material:Carbon steel|Height (in):9.00|Length (in):9.00|Product:Carbon Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:2.104|Volume unit:GLL|Width (in):6.00"
753870,"Coupling Style:Metric|Hardware Material:Carbon steel|Height (in):9.00|Length (in):9.00|Product:Carbon Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:2.104|Volume unit:GLL|Width (in):6.00"
753871,"Coupling Style:Metric|Hardware Material:Stainless steel|Height (in):9.00|Length (in):9.00|Product:Stainless Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:2.104|Volume unit:GLL|Width (in):6.00"
753872,"Coupling Style:Metric|Hardware Material:Carbon steel|Height (in):4.00|Length (in):4.00|Product:Carbon Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:1.049|Volume unit:CDM|Width (in):4.00"
753873,"Coupling Style:Metric|Hardware Material:Carbon steel|Height (in):9.00|Length (in):9.00|Product:Carbon Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:2.104|Volume unit:GLL|Width (in):6.00"
753874,"Coupling Style:Metric|Hardware Material:Stainless steel|Height (in):9.00|Length (in):9.00|Product:Stainless Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:2.104|Volume unit:GLL|Width (in):6.00"
753875,"Coupling Style:Metric|Hardware Material:Carbon steel|Height (in):9.00|Length (in):9.00|Product:Carbon Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:2.104|Volume unit:GLL|Width (in):6.00"
753876,"Coupling Style:Metric|Hardware Material:Stainless steel|Height (in):9.00|Length (in):9.00|Product:Stainless Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:2.104|Volume unit:GLL|Width (in):6.00"
753877,"Coupling Style:Metric|Hardware Material:Carbon steel|Height (in):9.00|Length (in):9.00|Product:Carbon Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:2.104|Volume unit:GLL|Width (in):6.00"
753878,"Coupling Style:Metric|Hardware Material:Stainless steel|Height (in):9.00|Length (in):9.00|Product:Stainless Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:2.104|Volume unit:GLL|Width (in):6.00"
753879,"Coupling Style:Metric|Hardware Material:Carbon steel|Height (in):4.00|Length (in):4.00|Product:Carbon Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:1.049|Volume unit:CDM|Width (in):4.00"
753880,"Coupling Style:Metric|Hardware Material:Carbon steel|Height (in):4.00|Length (in):4.00|Product:Carbon Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:1.049|Volume unit:CDM|Width (in):4.00"
753881,"Coupling Style:Metric|Hardware Material:Carbon steel|Height (in):0.00|Length (in):0.00|Product:Carbon Steel Style Capscrew Kits-Omega|Rexnord California's Proposition 65 Policy:True|Series:Capscrew Kits|Volume:0|Width (in):0.00"
753886,"Height (in):6.00|Hub Barrel Outside Diameter:4.62 in|Hub Bore Fit:Clearance|Hub Length:2.310 in|Hub Material:Steel|Hub Shoulder Diameter:5.420 in|Hub Straight Bore Diameter [Max]:2.6265 in|Hub Straight Bore Diameter [Min]:2.6250 in|Hub Straight Bore Diameter [Nom]:2.6250 in|Hub Style:Standard Bore (HSB)|Keyway Depth:0.3125 in|Keyway Fit:Commercial|Keyway Width:0.6250 in|Length (in):2.00|Number Of Set Screws:1|Number of Keyways:1|Product:Omega Hubs|Rexnord California's Proposition 65 Policy:True|Series:Hubs|Volume:1.18|Volume unit:CDM|Width (in):6.00"
756656,"Capscrews:Standard Imperial|Continuous Torque Rating:290 lb-in / 33 Nm|Coupling Style:Close Coupled|Element Material:Heavy Duty Yellow (HDY)|Element Style:+25% Greater Torque Capacity|Height (in):3.00|Length (in):3.00|Major Diameter of Coupling:3.50 in / 89mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:0.117|Volume unit:GLL|Width (in):3.00"
756657,"Capscrews:Metric Capscrews|Continuous Torque Rating:290 lb-in / 33 Nm|Coupling Style:Close Coupled|Element Material:Heavy Duty Yellow (HDY)|Element Style:+25% Greater Torque Capacity|Height (in):4.00|Length (in):4.00|Major Diameter of Coupling:3.50 in / 89mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:1.049|Volume unit:CDM|Width (in):4.00"
756659,"Capscrews:Standard Imperial|Continuous Torque Rating:460 lb-in / 52 Nm|Coupling Style:Close Coupled|Element Material:Heavy Duty Yellow (HDY)|Element Style:+25% Greater Torque Capacity|Height (in):6.00|Length (in):6.00|Major Diameter of Coupling:4.00 in / 102mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:3.54|Volume unit:CDM|Width (in):6.00"
756660,"Capscrews:Metric Capscrews|Continuous Torque Rating:460 lb-in / 52 Nm|Coupling Style:Close Coupled|Element Material:Heavy Duty Yellow (HDY)|Element Style:+25% Greater Torque Capacity|Height (in):6.00|Length (in):6.00|Major Diameter of Coupling:4.00 in / 102mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:3.54|Volume unit:CDM|Width (in):6.00"
756662,"Capscrews:Metric Capscrews|Continuous Torque Rating:690 lb-in / 78 Nm|Coupling Style:Close Coupled|Element Material:Heavy Duty Yellow (HDY)|Element Style:+25% Greater Torque Capacity|Height (in):6.00|Length (in):4.00|Major Diameter of Coupling:4.56 in / 116mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:2.36|Volume unit:CDM|Width (in):6.00"
756665,"Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:925 lb-in / 105 Nm|Coupling Style:Close Coupled|Element Material:Urethane (Orange)|Element Style:High Misalignment|Height (in):6.00|Length (in):4.00|Major Diameter of Coupling:5.38 in / 137mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:2.36|Volume unit:CDM|Width (in):6.00"
756666,"Capscrews:Metric Capscrews|Continuous Torque Rating:1,160 lb-in / 131 Nm|Coupling Style:Close Coupled|Element Material:Heavy Duty Yellow (HDY)|Element Style:+25% Greater Torque Capacity|Height (in):6.00|Length (in):6.00|Major Diameter of Coupling:5.38 in / 137mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:3.54|Volume unit:CDM|Width (in):6.00"
756668,"Capscrews:Standard Imperial|Continuous Torque Rating:925 lb-in / 105 Nm|Coupling Style:Close Coupled|Element Material:Urethane (Orange)|Element Style:Torsionally Matched|Height (in):6.00|Length (in):4.00|Major Diameter of Coupling:5.38 in / 137mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:2.36|Volume unit:CDM|Width (in):6.00"
756671,"Capscrews:Standard Imperial|Continuous Torque Rating:1,450 lb-in / 164 Nm|Coupling Style:Close Coupled|Element Material:Urethane (Orange)|Element Style:Torsionally Matched|Height (in):7.00|Length (in):4.00|Major Diameter of Coupling:6.38 in / 163mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:3.212|Volume unit:CDM|Width (in):7.00"
756673,"Capscrews:Metric Capscrews|Continuous Torque Rating:1,800 lb-in / 203 Nm|Coupling Style:Close Coupled|Element Material:Urethane (Orange)|Element Style:High Misalignment|Height (in):6.00|Length (in):6.00|Major Diameter of Coupling:6.38 in / 163mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:3.54|Volume unit:CDM|Width (in):6.00"
756676,"Capscrews:Standard Imperial|Continuous Torque Rating:2,300 lb-in / 260 Nm|Coupling Style:Close Coupled|Element Material:Urethane (Orange)|Element Style:Torsionally Matched|Height (in):7.00|Length (in):4.00|Major Diameter of Coupling:7.25 in / 184mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:3.212|Volume unit:CDM|Width (in):7.00"
756678,"Capscrews:Stainless Steel Metric Capscrews|Continuous Torque Rating:3,650 lb-in / 412 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):12.00|Length (in):12.00|Major Diameter of Coupling:8.25 in / 210mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:0.283|Volume unit:Hectoliter|Width (in):12.00"
756680,"Capscrews:Standard Imperial|Continuous Torque Rating:3,650 lb-in / 412 Nm|Coupling Style:Close Coupled|Element Material:Urethane (Orange)|Element Style:Torsionally Matched|Height (in):8.00|Length (in):4.00|Major Diameter of Coupling:8.25 in / 210mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:4.195|Volume unit:CDM|Width (in):8.00"
756683,"Capscrews:Metric Capscrews|Continuous Torque Rating:6,875 lb-in / 777 Nm|Coupling Style:Close Coupled|Element Material:Heavy Duty Yellow (HDY)|Element Style:+25% Greater Torque Capacity|Height (in):12.00|Length (in):12.00|Major Diameter of Coupling:9.50 in / 241mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:0.283|Volume unit:Hectoliter|Width (in):12.00"
756684,"Capscrews:Stainless Steel Metric Capscrews|Continuous Torque Rating:5,500 lb-in / 621 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):12.00|Length (in):12.00|Major Diameter of Coupling:9.50 in / 241mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:0.283|Volume unit:Hectoliter|Width (in):12.00"
756687,"Capscrews:Standard Imperial|Continuous Torque Rating:5,500 lb-in / 621 Nm|Coupling Style:Close Coupled|Element Material:Urethane (Orange)|Element Style:Torsionally Matched|Height (in):8.00|Length (in):5.00|Major Diameter of Coupling:9.50 in / 241mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:5.244|Volume unit:CDM|Width (in):8.00"
756689,"Capscrews:Metric Capscrews|Continuous Torque Rating:9,560 lb-in / 1,080 Nm|Coupling Style:Close Coupled|Element Material:Heavy Duty Yellow (HDY)|Element Style:+25% Greater Torque Capacity|Height (in):11.00|Length (in):5.00|Major Diameter of Coupling:11.00 in / 280mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:9.914|Volume unit:CDM|Width (in):11.00"
756690,"Capscrews:Stainless Steel Metric Capscrews|Continuous Torque Rating:7,650 lb-in / 864 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):12.00|Length (in):12.00|Major Diameter of Coupling:11.00 in / 280mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:0.283|Volume unit:Hectoliter|Width (in):12.00"
756691,"Capscrews:Standard Imperial|Continuous Torque Rating:7,650 lb-in / 864 Nm|Coupling Style:Close Coupled|Element Material:Urethane (Orange)|Element Style:Torsionally Matched|Height (in):9.00|Length (in):9.00|Major Diameter of Coupling:11.00 in / 280mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:2.104|Volume unit:GLL|Width (in):6.00"
756692,"Capscrews:Metric Capscrews|Continuous Torque Rating:15,625 lb-in / 1,765 Nm|Coupling Style:Close Coupled|Element Material:Heavy Duty Yellow (HDY)|Element Style:+25% Greater Torque Capacity|Height (in):13.00|Length (in):6.00|Major Diameter of Coupling:12.50 in / 318mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:0.166|Volume unit:Hectoliter|Width (in):13.00"
756693,"Capscrews:Stainless Steel Metric Capscrews|Continuous Torque Rating:12,500 lb-in / 1,412 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):12.00|Length (in):12.00|Major Diameter of Coupling:12.50 in / 318mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:0.283|Volume unit:Hectoliter|Width (in):12.00"
756695,"Capscrews:Metric Capscrews|Continuous Torque Rating:27,650 lb-in / 3,124 Nm|Coupling Style:Close Coupled|Element Material:Heavy Duty Yellow (HDY)|Element Style:+25% Greater Torque Capacity|Height (in):16.00|Length (in):16.00|Major Diameter of Coupling:14.00 in / 356mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:0.671|Volume unit:Hectoliter|Width (in):16.00"
756697,"Capscrews:Standard Imperial|Continuous Torque Rating:22,125 lb-in / 2,500 Nm|Coupling Style:Close Coupled|Element Material:Urethane (Orange)|Element Style:Torsionally Matched|Height (in):14.00|Length (in):7.00|Major Diameter of Coupling:14.00 in / 356mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:0.225|Volume unit:Hectoliter|Width (in):14.00"
756698,"Capscrews:Metric Capscrews|Continuous Torque Rating:49,375 lb-in / 5,578 Nm|Coupling Style:Close Coupled|Element Material:Heavy Duty Yellow (HDY)|Element Style:+25% Greater Torque Capacity|Height (in):16.00|Length (in):9.00|Major Diameter of Coupling:16.00 in / 406mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:37.756|Volume unit:CDM|Width (in):16.00"
756703,"Capscrews:Metric Capscrews|Continuous Torque Rating:106,300 lb-in / 12,010 Nm|Coupling Style:Close Coupled|Element Material:Heavy Duty Yellow (HDY)|Element Style:+25% Greater Torque Capacity|Height (in):48.00|Length (in):36.00|Major Diameter of Coupling:21.00 in / 533mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:1.359|Volume unit:Cubic meter|Width (in):48.00"
756705,"Capscrews:Metric Capscrews|Continuous Torque Rating:425,250 lb-in / 48,045 Nm|Coupling Style:Close Coupled|Element Material:Heavy Duty Yellow (HDY)|Element Style:+25% Greater Torque Capacity|Height (in):48.00|Length (in):14.00|Major Diameter of Coupling:30.00 in / 762mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:0.529|Volume unit:Cubic meter|Width (in):48.00"
756708,"Assembled with High Speed Rings:True|Capscrews:Standard Imperial|Continuous Torque Rating:690 lb-in / 78 Nm|Coupling Style:Spacer|Element Material:Heavy Duty Yellow (HDY)|Element Style:+25% Greater Torque Capacity|Height (in):9.00|Length (in):9.00|Major Diameter of Coupling:4.56 in / 116mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:3.156|Volume unit:GLL|Width (in):9.00"
756712,"Assembled with High Speed Rings:True|Capscrews:Standard Imperial|Continuous Torque Rating:1,160 lb-in / 131 Nm|Coupling Style:Spacer|Element Material:Heavy Duty Yellow (HDY)|Element Style:+25% Greater Torque Capacity|Height (in):7.00|Length (in):5.00|Major Diameter of Coupling:5.38 in / 137mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:2.868|Volume unit:CDM|Width (in):5.00"
756715,"Assembled with High Speed Rings:True|Capscrews:Standard Imperial|Continuous Torque Rating:925 lb-in / 105 Nm|Coupling Style:Spacer|Element Material:Urethane (Orange)|Element Style:Torsionally Matched|Height (in):7.00|Length (in):5.00|Major Diameter of Coupling:5.38 in / 137mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:2.868|Volume unit:CDM|Width (in):5.00"
756716,"Assembled with High Speed Rings:True|Capscrews:Standard Imperial|Continuous Torque Rating:1,815 lb-in / 205 Nm|Coupling Style:Spacer|Element Material:Heavy Duty Yellow (HDY)|Element Style:+25% Greater Torque Capacity|Height (in):7.00|Length (in):6.00|Major Diameter of Coupling:6.38 in / 163mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:4.13|Volume unit:CDM|Width (in):6.00"
756720,"Assembled with High Speed Rings:False|Capscrews:Stainless Steel Metric Capscrews|Continuous Torque Rating:3,650 lb-in / 412 Nm|Coupling Style:Spacer|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):12.00|Length (in):12.00|Major Diameter of Coupling:8.25 in / 210mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:0.283|Volume unit:Hectoliter|Width (in):12.00"
756723,"Assembled with High Speed Rings:False|Capscrews:Standard Imperial|Continuous Torque Rating:6,875 lb-in / 777 Nm|Coupling Style:Spacer|Element Material:Heavy Duty Yellow (HDY)|Element Style:+25% Greater Torque Capacity|Height (in):11.00|Length (in):11.00|Major Diameter of Coupling:9.50 in / 241mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:17.846|Volume unit:CDM|Width (in):9.00"
756725,"Assembled with High Speed Rings:False|Capscrews:Stainless Steel Metric Capscrews|Continuous Torque Rating:5,500 lb-in / 621 Nm|Coupling Style:Spacer|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):12.00|Length (in):12.00|Major Diameter of Coupling:9.50 in / 241mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Anti-Corrosion|Volume:0.283|Volume unit:Hectoliter|Width (in):12.00"
756728,"Assembled with High Speed Rings:False|Capscrews:Standard Imperial|Continuous Torque Rating:9,560 lb-in / 1,080 Nm|Coupling Style:Spacer|Element Material:Heavy Duty Yellow (HDY)|Element Style:+25% Greater Torque Capacity|Height (in):13.00|Length (in):12.00|Major Diameter of Coupling:11.00 in / 280mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:0.307|Volume unit:Hectoliter|Width (in):12.00"
