"id", "catalog_number", "attributes", "detail_attributes"
"2565602","77667","Width (in):36","Belt Width (in):36|Belt Width (mm):900|Maximum Belt Tension (PIW):1600|Weight (kg):76.7|Maximum Belt Tension (N/mm):280|Weight (lbs):169.0"
"2565601","77666","Width (in):30","Belt Width (in):30|Belt Width (mm):750|Maximum Belt Tension (PIW):1600|Weight (kg):69.6|Maximum Belt Tension (N/mm):280|Weight (lbs):154.0"
"2565600","77665","Width (in):24","Belt Width (in):24|Belt Width (mm):600|Maximum Belt Tension (PIW):1600|Weight (kg):64.0|Maximum Belt Tension (N/mm):280|Weight (lbs):141.0"
"2565599","77664","Width (in):18","Belt Width (in):18|Belt Width (mm):450|Maximum Belt Tension (PIW):1600|Weight (kg):54.9|Maximum Belt Tension (N/mm):280|Weight (lbs):121.0"
"2565598","77410","",""
"2565597","77409","",""
"2565596","77408","",""
"2565595","77330","",""
"2565594","77249","",""
"2565593","77248","",""
"2565592","77247","",""
"2565591","76986","",""
"2565590","76985","",""
"2565589","76956","",""
"2565588","76694","",""
"2565587","75818","",""
"2565586","74162","",""
"2565585","71104","",""
"2565584","71102","",""
"2565583","71100","",""
"2565582","71054","",""
"2565581","69999","",""
"2565580","69998","",""
"2565579","69996","",""
"2565578","69995","",""
"2565577","69992","",""
"2565576","56568","","Weight (kg):0.05|Description:&amp;#8220;C&amp;#8221; Dimension Gauge|Weight (lbs):0.1"
"2565575","56567","","Weight (kg):0.05|Description:Small O-ring (1 pc)|Weight (lbs):0.1"
"2565574","56566","Blade Width (in):60","Pole Length (mm):1829|Temperature Range (C):-29&amp;#176; to 60&amp;#176;|Blade Height (in):3.0|Blade Height (mm):76|Pulley Diameter Range (mm):50 to 267|Pole/Mounting Material:304 Stainless Steel|Blade Durometer:63D Shore Hardness|Maximum Conveyor Span (mm):1778|Blade Width (in):60|Maximum Conveyor Span (in):70|Weight (kg):6.4|Blade Width (mm):1524|Temperature Range (F):-20&amp;#176; to 140&amp;#176;|Pole Length (in):72|Pulley Diameter Range (in):2 to 10.5|Weight (lbs):14.2|Blade Material:Blue UHMW Metal Detectable Plastic"
"2565573","56565","Blade Width (in):54","Pole Length (mm):1676|Temperature Range (C):-29&amp;#176; to 60&amp;#176;|Blade Height (in):3.0|Blade Height (mm):76|Pulley Diameter Range (mm):50 to 267|Pole/Mounting Material:304 Stainless Steel|Blade Durometer:63D Shore Hardness|Maximum Conveyor Span (mm):1626|Blade Width (in):54|Maximum Conveyor Span (in):64|Weight (kg):6.0|Blade Width (mm):1372|Temperature Range (F):-20&amp;#176; to 140&amp;#176;|Pole Length (in):66|Pulley Diameter Range (in):2 to 10.5|Weight (lbs):13.3|Blade Material:Blue UHMW Metal Detectable Plastic"
"2565572","56564","Blade Width (in):48","Pole Length (mm):1524|Temperature Range (C):-29&amp;#176; to 60&amp;#176;|Blade Height (in):3.0|Blade Height (mm):76|Pulley Diameter Range (mm):50 to 267|Pole/Mounting Material:304 Stainless Steel|Blade Durometer:63D Shore Hardness|Maximum Conveyor Span (mm):1473|Blade Width (in):48|Maximum Conveyor Span (in):58|Weight (kg):5.6|Blade Width (mm):1219|Temperature Range (F):-20&amp;#176; to 140&amp;#176;|Pole Length (in):60|Pulley Diameter Range (in):2 to 10.5|Weight (lbs):12.4|Blade Material:Blue UHMW Metal Detectable Plastic"
"2565571","56563","Blade Width (in):42","Pole Length (mm):1372|Temperature Range (C):-29&amp;#176; to 60&amp;#176;|Blade Height (in):3.0|Blade Height (mm):76|Pulley Diameter Range (mm):50 to 267|Pole/Mounting Material:304 Stainless Steel|Blade Durometer:63D Shore Hardness|Maximum Conveyor Span (mm):1321|Blade Width (in):42|Maximum Conveyor Span (in):52|Weight (kg):5.2|Blade Width (mm):1067|Temperature Range (F):-20&amp;#176; to 140&amp;#176;|Pole Length (in):54|Pulley Diameter Range (in):2 to 10.5|Weight (lbs):11.5|Blade Material:Blue UHMW Metal Detectable Plastic"
"2565570","56562","Blade Width (in):36","Pole Length (mm):1219|Temperature Range (C):-29&amp;#176; to 60&amp;#176;|Blade Height (in):3.0|Blade Height (mm):76|Pulley Diameter Range (mm):50 to 267|Pole/Mounting Material:304 Stainless Steel|Blade Durometer:63D Shore Hardness|Maximum Conveyor Span (mm):1168|Blade Width (in):36|Maximum Conveyor Span (in):46|Weight (kg):4.8|Blade Width (mm):914|Temperature Range (F):-20&amp;#176; to 140&amp;#176;|Pole Length (in):48|Pulley Diameter Range (in):2 to 10.5|Weight (lbs):10.5|Blade Material:Blue UHMW Metal Detectable Plastic"
"2565569","56561","Blade Width (in):30","Pole Length (mm):1067|Temperature Range (C):-29&amp;#176; to 60&amp;#176;|Blade Height (in):3.0|Blade Height (mm):76|Pulley Diameter Range (mm):50 to 267|Pole/Mounting Material:304 Stainless Steel|Blade Durometer:63D Shore Hardness|Maximum Conveyor Span (mm):1016|Blade Width (in):30|Maximum Conveyor Span (in):40|Weight (kg):4.3|Blade Width (mm):762|Temperature Range (F):-20&amp;#176; to 140&amp;#176;|Pole Length (in):42|Pulley Diameter Range (in):2 to 10.5|Weight (lbs):9.5|Blade Material:Blue UHMW Metal Detectable Plastic"
"2565568","56560","Blade Width (in):24","Pole Length (mm):965|Temperature Range (C):-29&amp;#176; to 60&amp;#176;|Blade Height (in):3.0|Blade Height (mm):76|Pulley Diameter Range (mm):50 to 267|Pole/Mounting Material:304 Stainless Steel|Blade Durometer:63D Shore Hardness|Maximum Conveyor Span (mm):864|Blade Width (in):24|Maximum Conveyor Span (in):34|Weight (kg):3.9|Blade Width (mm):610|Temperature Range (F):-20&amp;#176; to 140&amp;#176;|Pole Length (in):36|Pulley Diameter Range (in):2 to 10.5|Weight (lbs):8.6|Blade Material:Blue UHMW Metal Detectable Plastic"
"2565567","56559","Blade Width (in):18","Pole Length (mm):813|Temperature Range (C):-29&amp;#176; to 60&amp;#176;|Blade Height (in):3.0|Blade Height (mm):76|Pulley Diameter Range (mm):50 to 267|Pole/Mounting Material:304 Stainless Steel|Blade Durometer:63D Shore Hardness|Maximum Conveyor Span (mm):711|Blade Width (in):18|Maximum Conveyor Span (in):28|Weight (kg):3.5|Blade Width (mm):457|Temperature Range (F):-20&amp;#176; to 140&amp;#176;|Pole Length (in):30|Pulley Diameter Range (in):2 to 10.5|Weight (lbs):7.7|Blade Material:Blue UHMW Metal Detectable Plastic"
"2565566","56558","Blade Width (in):12","Pole Length (mm):610|Temperature Range (C):-29&amp;#176; to 60&amp;#176;|Blade Height (in):3.0|Blade Height (mm):76|Pulley Diameter Range (mm):50 to 267|Pole/Mounting Material:304 Stainless Steel|Blade Durometer:63D Shore Hardness|Maximum Conveyor Span (mm):559|Blade Width (in):12|Maximum Conveyor Span (in):22|Weight (kg):3.0|Blade Width (mm):305|Temperature Range (F):-20&amp;#176; to 140&amp;#176;|Pole Length (in):24|Pulley Diameter Range (in):2 to 10.5|Weight (lbs):6.7|Blade Material:Blue UHMW Metal Detectable Plastic"
"2565565","56548","Blade Width (in):60","Pole Length (mm):1829|Temperature Range (C):-29&amp;#176; to 60&amp;#176;|Blade Height (in):3.0|Blade Height (mm):76|Pulley Diameter Range (mm):50 to 267|Pole/Mounting Material:304 Stainless Steel|Blade Durometer:63D Shore Hardness|Maximum Conveyor Span (mm):1778|Blade Width (in):60|Maximum Conveyor Span (in):70|Weight (kg):6.4|Blade Width (mm):1524|Temperature Range (F):-20&amp;#176; to 140&amp;#176;|Pole Length (in):72|Pulley Diameter Range (in):2 to 10.5|Weight (lbs):14.2|Blade Material:White Food-grade UHMW"
"2565564","56547","Blade Width (in):54","Pole Length (mm):1676|Temperature Range (C):-29&amp;#176; to 60&amp;#176;|Blade Height (in):3.0|Blade Height (mm):76|Pulley Diameter Range (mm):50 to 267|Pole/Mounting Material:304 Stainless Steel|Blade Durometer:63D Shore Hardness|Maximum Conveyor Span (mm):1626|Blade Width (in):54|Maximum Conveyor Span (in):64|Weight (kg):6.0|Blade Width (mm):1372|Temperature Range (F):-20&amp;#176; to 140&amp;#176;|Pole Length (in):66|Pulley Diameter Range (in):2 to 10.5|Weight (lbs):13.3|Blade Material:White Food-grade UHMW"
"2565563","56546","Blade Width (in):48","Pole Length (mm):1524|Temperature Range (C):-29&amp;#176; to 60&amp;#176;|Blade Height (in):3.0|Blade Height (mm):76|Pulley Diameter Range (mm):50 to 267|Pole/Mounting Material:304 Stainless Steel|Blade Durometer:63D Shore Hardness|Maximum Conveyor Span (mm):1473|Blade Width (in):48|Maximum Conveyor Span (in):58|Weight (kg):5.6|Blade Width (mm):1219|Temperature Range (F):-20&amp;#176; to 140&amp;#176;|Pole Length (in):60|Pulley Diameter Range (in):2 to 10.5|Weight (lbs):12.4|Blade Material:White Food-grade UHMW"
"2565562","56545","Blade Width (in):42","Pole Length (mm):1372|Temperature Range (C):-29&amp;#176; to 60&amp;#176;|Blade Height (in):3.0|Blade Height (mm):76|Pulley Diameter Range (mm):50 to 267|Pole/Mounting Material:304 Stainless Steel|Blade Durometer:63D Shore Hardness|Maximum Conveyor Span (mm):1321|Blade Width (in):42|Maximum Conveyor Span (in):52|Weight (kg):5.2|Blade Width (mm):1067|Temperature Range (F):-20&amp;#176; to 140&amp;#176;|Pole Length (in):54|Pulley Diameter Range (in):2 to 10.5|Weight (lbs):11.5|Blade Material:White Food-grade UHMW"
"2565561","56544","Blade Width (in):36","Pole Length (mm):1219|Temperature Range (C):-29&amp;#176; to 60&amp;#176;|Blade Height (in):3.0|Blade Height (mm):76|Pulley Diameter Range (mm):50 to 267|Pole/Mounting Material:304 Stainless Steel|Blade Durometer:63D Shore Hardness|Maximum Conveyor Span (mm):1168|Blade Width (in):36|Maximum Conveyor Span (in):46|Weight (kg):4.8|Blade Width (mm):914|Temperature Range (F):-20&amp;#176; to 140&amp;#176;|Pole Length (in):48|Pulley Diameter Range (in):2 to 10.5|Weight (lbs):10.5|Blade Material:White Food-grade UHMW"
"2565560","56543","Blade Width (in):30","Pole Length (mm):1067|Temperature Range (C):-29&amp;#176; to 60&amp;#176;|Blade Height (in):3.0|Blade Height (mm):76|Pulley Diameter Range (mm):50 to 267|Pole/Mounting Material:304 Stainless Steel|Blade Durometer:63D Shore Hardness|Maximum Conveyor Span (mm):1016|Blade Width (in):30|Maximum Conveyor Span (in):40|Weight (kg):4.3|Blade Width (mm):762|Temperature Range (F):-20&amp;#176; to 140&amp;#176;|Pole Length (in):42|Pulley Diameter Range (in):2 to 10.5|Weight (lbs):9.5|Blade Material:White Food-grade UHMW"
"2565559","56542","Blade Width (in):24","Pole Length (mm):965|Temperature Range (C):-29&amp;#176; to 60&amp;#176;|Blade Height (in):3.0|Blade Height (mm):76|Pulley Diameter Range (mm):50 to 267|Pole/Mounting Material:304 Stainless Steel|Blade Durometer:63D Shore Hardness|Maximum Conveyor Span (mm):864|Blade Width (in):24|Maximum Conveyor Span (in):34|Weight (kg):3.9|Blade Width (mm):610|Temperature Range (F):-20&amp;#176; to 140&amp;#176;|Pole Length (in):36|Pulley Diameter Range (in):2 to 10.5|Weight (lbs):8.6|Blade Material:White Food-grade UHMW"
"2565558","56541","Blade Width (in):18","Pole Length (mm):813|Temperature Range (C):-29&amp;#176; to 60&amp;#176;|Blade Height (in):3.0|Blade Height (mm):76|Pulley Diameter Range (mm):50 to 267|Pole/Mounting Material:304 Stainless Steel|Blade Durometer:63D Shore Hardness|Maximum Conveyor Span (mm):711|Blade Width (in):18|Maximum Conveyor Span (in):28|Weight (kg):3.5|Blade Width (mm):457|Temperature Range (F):-20&amp;#176; to 140&amp;#176;|Pole Length (in):30|Pulley Diameter Range (in):2 to 10.5|Weight (lbs):7.7|Blade Material:White Food-grade UHMW"
"2565557","56540","Blade Width (in):12","Pole Length (mm):610|Temperature Range (C):-29&amp;#176; to 60&amp;#176;|Blade Height (in):3.0|Blade Height (mm):76|Pulley Diameter Range (mm):50 to 267|Pole/Mounting Material:304 Stainless Steel|Blade Durometer:63D Shore Hardness|Maximum Conveyor Span (mm):559|Blade Width (in):12|Maximum Conveyor Span (in):22|Weight (kg):3.0|Blade Width (mm):305|Temperature Range (F):-20&amp;#176; to 140&amp;#176;|Pole Length (in):24|Pulley Diameter Range (in):2 to 10.5|Weight (lbs):6.7|Blade Material:White Food-grade UHMW"
"2565556","56539","Blade Width (in):60","Pole Length (mm):1829|Temperature Range (C):-29&amp;#176; to 60&amp;#176;|Blade Height (in):3.0|Blade Height (mm):76|Pulley Diameter Range (mm):50 to 267|Pole/Mounting Material:304 Stainless Steel|Blade Durometer:63D Shore Hardness|Maximum Conveyor Span (mm):1778|Blade Width (in):60|Maximum Conveyor Span (in):70|Weight (kg):6.4|Blade Width (mm):1524|Temperature Range (F):-20&amp;#176; to 140&amp;#176;|Pole Length (in):72|Pulley Diameter Range (in):2 to 10.5|Weight (lbs):14.2|Blade Material:Blue Food-grade UHMW"
"2565555","56538","Blade Width (in):54","Pole Length (mm):1676|Temperature Range (C):-29&amp;#176; to 60&amp;#176;|Blade Height (in):3.0|Blade Height (mm):76|Pulley Diameter Range (mm):50 to 267|Pole/Mounting Material:304 Stainless Steel|Blade Durometer:63D Shore Hardness|Maximum Conveyor Span (mm):1626|Blade Width (in):54|Maximum Conveyor Span (in):64|Weight (kg):6.0|Blade Width (mm):1372|Temperature Range (F):-20&amp;#176; to 140&amp;#176;|Pole Length (in):66|Pulley Diameter Range (in):2 to 10.5|Weight (lbs):13.3|Blade Material:Blue Food-grade UHMW"
"2565554","56537","Blade Width (in):48","Pole Length (mm):1524|Temperature Range (C):-29&amp;#176; to 60&amp;#176;|Blade Height (in):3.0|Blade Height (mm):76|Pulley Diameter Range (mm):50 to 267|Pole/Mounting Material:304 Stainless Steel|Blade Durometer:63D Shore Hardness|Maximum Conveyor Span (mm):1473|Blade Width (in):48|Maximum Conveyor Span (in):58|Weight (kg):5.6|Blade Width (mm):1219|Temperature Range (F):-20&amp;#176; to 140&amp;#176;|Pole Length (in):60|Pulley Diameter Range (in):2 to 10.5|Weight (lbs):12.4|Blade Material:Blue Food-grade UHMW"
"2565553","56536","Blade Width (in):42","Pole Length (mm):1372|Temperature Range (C):-29&amp;#176; to 60&amp;#176;|Blade Height (in):3.0|Blade Height (mm):76|Pulley Diameter Range (mm):50 to 267|Pole/Mounting Material:304 Stainless Steel|Blade Durometer:63D Shore Hardness|Maximum Conveyor Span (mm):1321|Blade Width (in):42|Maximum Conveyor Span (in):52|Weight (kg):5.2|Blade Width (mm):1067|Temperature Range (F):-20&amp;#176; to 140&amp;#176;|Pole Length (in):54|Pulley Diameter Range (in):2 to 10.5|Weight (lbs):11.5|Blade Material:Blue Food-grade UHMW"
"2565552","56535","Blade Width (in):36","Pole Length (mm):1219|Temperature Range (C):-29&amp;#176; to 60&amp;#176;|Blade Height (in):3.0|Blade Height (mm):76|Pulley Diameter Range (mm):50 to 267|Pole/Mounting Material:304 Stainless Steel|Blade Durometer:63D Shore Hardness|Maximum Conveyor Span (mm):1168|Blade Width (in):36|Maximum Conveyor Span (in):46|Weight (kg):4.8|Blade Width (mm):914|Temperature Range (F):-20&amp;#176; to 140&amp;#176;|Pole Length (in):48|Pulley Diameter Range (in):2 to 10.5|Weight (lbs):10.5|Blade Material:Blue Food-grade UHMW"
"2565551","56534","Blade Width (in):30","Pole Length (mm):1067|Temperature Range (C):-29&amp;#176; to 60&amp;#176;|Blade Height (in):3.0|Blade Height (mm):76|Pulley Diameter Range (mm):50 to 267|Pole/Mounting Material:304 Stainless Steel|Blade Durometer:63D Shore Hardness|Maximum Conveyor Span (mm):1016|Blade Width (in):30|Maximum Conveyor Span (in):40|Weight (kg):4.3|Blade Width (mm):762|Temperature Range (F):-20&amp;#176; to 140&amp;#176;|Pole Length (in):42|Pulley Diameter Range (in):2 to 10.5|Weight (lbs):9.5|Blade Material:Blue Food-grade UHMW"
"2565550","56533","Blade Width (in):24","Pole Length (mm):965|Temperature Range (C):-29&amp;#176; to 60&amp;#176;|Blade Height (in):3.0|Blade Height (mm):76|Pulley Diameter Range (mm):50 to 267|Pole/Mounting Material:304 Stainless Steel|Blade Durometer:63D Shore Hardness|Maximum Conveyor Span (mm):864|Blade Width (in):24|Maximum Conveyor Span (in):34|Weight (kg):3.9|Blade Width (mm):610|Temperature Range (F):-20&amp;#176; to 140&amp;#176;|Pole Length (in):36|Pulley Diameter Range (in):2 to 10.5|Weight (lbs):8.6|Blade Material:Blue Food-grade UHMW"
"2565549","56532","Blade Width (in):18","Pole Length (mm):813|Temperature Range (C):-29&amp;#176; to 60&amp;#176;|Blade Height (in):3.0|Blade Height (mm):76|Pulley Diameter Range (mm):50 to 267|Pole/Mounting Material:304 Stainless Steel|Blade Durometer:63D Shore Hardness|Maximum Conveyor Span (mm):711|Blade Width (in):18|Maximum Conveyor Span (in):28|Weight (kg):3.5|Blade Width (mm):457|Temperature Range (F):-20&amp;#176; to 140&amp;#176;|Pole Length (in):30|Pulley Diameter Range (in):2 to 10.5|Weight (lbs):7.7|Blade Material:Blue Food-grade UHMW"
"2565548","56531","Blade Width (in):12","Pole Length (mm):610|Temperature Range (C):-29&amp;#176; to 60&amp;#176;|Blade Height (in):3.0|Blade Height (mm):76|Pulley Diameter Range (mm):50 to 267|Pole/Mounting Material:304 Stainless Steel|Blade Durometer:63D Shore Hardness|Maximum Conveyor Span (mm):559|Blade Width (in):12|Maximum Conveyor Span (in):22|Weight (kg):3.0|Blade Width (mm):305|Temperature Range (F):-20&amp;#176; to 140&amp;#176;|Pole Length (in):24|Pulley Diameter Range (in):2 to 10.5|Weight (lbs):6.7|Blade Material:Blue Food-grade UHMW"
"2565547","56530","","Weight (kg):0.05|Description:Large O-ring (1 pc)|Weight (lbs):0.1"
"2565546","56529","","Weight (kg):0.05|Description:Standoff (1 pc)|Weight (lbs):0.1"
"2565545","56528","","Weight (kg):0.05|Description:O-ring Kit (16 pcs. ea. Items 10 &amp;amp; 11)|Weight (lbs):0.1"
"2565544","56527","","Weight (kg):0.51|Description:Hardware Kit|Weight (lbs):1.1"
"2565543","56526","","Weight (kg):0.27|Description:Standoff Kit (8 pc)|Weight (lbs):0.6"
"2565542","56525","","Weight (kg):0.05|Description:Jam/Locking Nut|Weight (lbs):0.1"
"2565541","56524","",""
"2565540","56523","","Weight (kg):0.27|Description:Thumb Screw|Weight (lbs):0.6"
"2565539","56522","","Weight (kg):0.27|Description:Pole Bushing|Weight (lbs):0.6"
"2565538","56521","","Weight (kg):0.05|Description:Torsion Bushing|Weight (lbs):0.1"
"2565537","56520","","Weight (kg):0.36|Description:Torsion Housing|Weight (lbs):0.8"
"2565536","56519","","Weight (kg):0.27|Description:Torsion Hub Assembly|Weight (lbs):0.6"
"2565535","56511","",""
"2565534","56510","",""
"2565533","56509","",""
"2565532","56508","",""
"2565531","56507","",""
"2565530","56506","",""
"2565529","56505","",""
"2565528","56504","",""
"2565527","56503","",""
"2565526","56502","","Weight (kg):0.05|Description:Torsion Spring 25\" (635 mm) to 48\" (1219 mm) Blades|Weight (lbs):0.1"
