id,catalog_number,attributes,detail_attributes
5902736,05036OT3E324JPV-W40,Hz:60|Voltage:230/460|Phase:3|Hp:50|RPM:3600|Enclosure:ODP|Frame:324JP,
5902735,05036OT3E324JMV-W40,Hz:60|Voltage:230/460|Phase:3|Hp:50|RPM:3600|Enclosure:ODP|Frame:324JM,
5902734,05036OP3VFP324JPV-W4,Hz:60|Voltage:200/400|Phase:3|Hp:50|RPM:3600|Enclosure:ODP|Frame:324JP,
5902733,05036OP3VFP324JMV-W4,Hz:60|Voltage:200/400|Phase:3|Hp:50|RPM:3600|Enclosure:ODP|Frame:324JM,
5902732,05036OP3HFP324JPV-W4,Hz:60|Voltage:575|Phase:3|Hp:50|RPM:3600|Enclosure:ODP|Frame:324JP,
5902731,05036OP3HFP324JMV-W4,Hz:60|Voltage:575|Phase:3|Hp:50|RPM:3600|Enclosure:ODP|Frame:324JM,
5902730,05036OP3EFP324JPV-W4,Hz:60|Voltage:230/460|Phase:3|Hp:50|RPM:3600|Enclosure:ODP|Frame:324JP,
5902729,05036OP3EFP324JMV-W4,Hz:60|Voltage:230/460|Phase:3|Hp:50|RPM:3600|Enclosure:ODP|Frame:324JM,
5902728,05018OT3V326JPV-W40,Hz:60|Voltage:200/400|Phase:3|Hp:50|RPM:1800|Enclosure:ODP|Frame:326JP,
5902727,05018OT3P326TSCF2-W4,Hz:60|Voltage:200|Phase:3|Hp:50|RPM:1800|Enclosure:ODP|Frame:326TSC,
5902726,05018OT3H326JMV-W40,Hz:60|Voltage:575|Phase:3|Hp:50|RPM:1800|Enclosure:ODP|Frame:326JM,
5902725,05018OT3E326TSCF2-W4,Hz:60|Voltage:230/460|Phase:3|Hp:50|RPM:1800|Enclosure:ODP|Frame:326TSC,
5902724,05018OT3E326JPV-W40,Hz:60|Voltage:230/460|Phase:3|Hp:50|RPM:1800|Enclosure:ODP|Frame:326JP,
5902723,05018OP3VFP326JPV-W4,Hz:60|Voltage:200/400|Phase:3|Hp:50|RPM:1800|Enclosure:ODP|Frame:326JP,
5902722,05018OP3HFP326JPV-W4,Hz:60|Voltage:575|Phase:3|Hp:50|RPM:1800|Enclosure:ODP|Frame:326JP,
5902721,05018OP3HFP326JMV-W4,Hz:60|Voltage:575|Phase:3|Hp:50|RPM:1800|Enclosure:ODP|Frame:326JM,
5902720,05018OP3EFP326JPV-W4,Hz:60|Voltage:230/460|Phase:3|Hp:50|RPM:1800|Enclosure:ODP|Frame:326JP,
5902719,05018OP3EFP326JMV-W4,Hz:60|Voltage:230/460|Phase:3|Hp:50|RPM:1800|Enclosure:ODP|Frame:326JM,
5902718,05012OT3E365T-W40G,Hz:60|Voltage:230/460|Phase:3|Hp:50|RPM:1200|Enclosure:ODP|Frame:365T,
5902717,05012OT3E365T-W40,Hz:60|Voltage:230/460|Phase:3|Hp:50|RPM:1200|Enclosure:ODP|Frame:365T,
5902716,05012OT3E365JM-W40,Hz:60|Voltage:230/460|Phase:3|Hp:50|RPM:1200|Enclosure:ODP|Frame:365JM,
5902715,04036OT3V286JPV-W40,Hz:60|Voltage:200/400|Phase:3|Hp:40|RPM:3600|Enclosure:ODP|Frame:286JP,
5902714,04036OT3P286TS-W40,Hz:60|Voltage:200|Phase:3|Hp:40|RPM:3600|Enclosure:ODP|Frame:286TS,
5902713,04036OT3H286JMV-W40,Hz:60|Voltage:575|Phase:3|Hp:40|RPM:3600|Enclosure:ODP|Frame:286JM,
5902712,04036OT3E286JPV-W40,Hz:60|Voltage:230/460|Phase:3|Hp:40|RPM:3600|Enclosure:ODP|Frame:286JP,
5902711,04036OT3E286JMV-W40,Hz:60|Voltage:230/460|Phase:3|Hp:40|RPM:3600|Enclosure:ODP|Frame:286JM,
5902710,04036OP3VFP286JPV-W4,Hz:60|Voltage:200/400|Phase:3|Hp:40|RPM:3600|Enclosure:ODP|Frame:286JP,
5902709,04036OP3VFP286JMV-W4,Hz:60|Voltage:200/400|Phase:3|Hp:40|RPM:3600|Enclosure:ODP|Frame:286JM,
5902708,04036OP3HFP286JPV-W4,Hz:60|Voltage:575|Phase:3|Hp:40|RPM:3600|Enclosure:ODP|Frame:286JP,
5902707,04036OP3HFP286JMV-W4,Hz:60|Voltage:575|Phase:3|Hp:40|RPM:3600|Enclosure:ODP|Frame:286JM,
5902706,04036OP3EFP286JPV-W4,Hz:60|Voltage:230/460|Phase:3|Hp:40|RPM:3600|Enclosure:ODP|Frame:286JP,
5902705,04036OP3EFP286JMV-W4,Hz:60|Voltage:230/460|Phase:3|Hp:40|RPM:3600|Enclosure:ODP|Frame:286JM,
5902704,04018OT3V324JPV-W40,Hz:60|Voltage:200/400|Phase:3|Hp:40|RPM:1800|Enclosure:ODP|Frame:324JP,
5902703,04018OT3E324JPV-W40,Hz:60|Voltage:230/460|Phase:3|Hp:40|RPM:1800|Enclosure:ODP|Frame:324JP,
5902702,04018OT3E324JMV-W40,Hz:60|Voltage:230/460|Phase:3|Hp:40|RPM:1800|Enclosure:ODP|Frame:324JM,
5902701,04018OP3VFP324JPV-W4,Hz:60|Voltage:200/400|Phase:3|Hp:40|RPM:1800|Enclosure:ODP|Frame:324JP,
5902700,04018OP3HFP324JPV-W4,Hz:60|Voltage:575|Phase:3|Hp:40|RPM:1800|Enclosure:ODP|Frame:324JP,
5902699,04018OP3HFP324JMV-W4,Hz:60|Voltage:575|Phase:3|Hp:40|RPM:1800|Enclosure:ODP|Frame:324JM,
5902698,04018OP3EFP324JPV-W4,Hz:60|Voltage:230/460|Phase:3|Hp:40|RPM:1800|Enclosure:ODP|Frame:324JP,
5902697,04018OP3EFP324JMV-W4,Hz:60|Voltage:230/460|Phase:3|Hp:40|RPM:1800|Enclosure:ODP|Frame:324JM,
5902696,04012OT3E364JP-W40,Hz:60|Voltage:230/460|Phase:3|Hp:40|RPM:3600|Enclosure:ODP|Frame:364JP,
5902695,03036OT3V284JPV-W40,Hz:60|Voltage:200/400|Phase:3|Hp:30|RPM:3600|Enclosure:ODP|Frame:284JP,
5902694,03036OT3H284JPV-W40,Hz:60|Voltage:575|Phase:3|Hp:30|RPM:3600|Enclosure:ODP|Frame:284JP,
5902693,03036OT3H284JMV-W40,Hz:60|Voltage:575|Phase:3|Hp:30|RPM:3600|Enclosure:ODP|Frame:284JM,
5902692,03036OT3E284TSF2-W40,Hz:60|Voltage:230/460|Phase:3|Hp:30|RPM:3600|Enclosure:ODP|Frame:284T,
5902691,03036OT3E284JPV-W40,Hz:60|Voltage:230/460|Phase:3|Hp:30|RPM:3600|Enclosure:ODP|Frame:284JP,
5902690,03036OP3VFP284JPV-W4,Hz:60|Voltage:200/400|Phase:3|Hp:30|RPM:3600|Enclosure:ODP|Frame:284JP,
5902689,03036OP3VFP284JMV-W4,Hz:60|Voltage:200/400|Phase:3|Hp:30|RPM:3600|Enclosure:ODP|Frame:284JM,
5902688,03036OP3HFP284JPV-W4,Hz:60|Voltage:575|Phase:3|Hp:30|RPM:3600|Enclosure:ODP|Frame:284JP,
5902687,03036OP3HFP284JMV-W4,Hz:60|Voltage:575|Phase:3|Hp:30|RPM:3600|Enclosure:ODP|Frame:284JM,
5902686,03036OP3EFP284JPV-W4,Hz:60|Voltage:230/460|Phase:3|Hp:30|RPM:3600|Enclosure:ODP|Frame:284JP,
5902685,03036OP3EFP284JMV-W4,Hz:60|Voltage:230/460|Phase:3|Hp:30|RPM:3600|Enclosure:ODP|Frame:284JM,
5902684,03018OT3H286JP-W40,Hz:60|Voltage:575|Phase:3|Hp:30|RPM:1800|Enclosure:ODP|Frame:286JP,
5902683,03018OT3H286JMV-W40,Hz:60|Voltage:575|Phase:3|Hp:30|RPM:1800|Enclosure:ODP|Frame:286JM,
5902682,03018OT3E286JPV-W40,Hz:60|Voltage:230/460|Phase:3|Hp:30|RPM:1800|Enclosure:ODP|Frame:286JP,
5902681,03018OP3VFP286JPV-W4,Hz:60|Voltage:200/400|Phase:3|Hp:30|RPM:1800|Enclosure:ODP|Frame:286JP,
5902680,03018OP3HFP286JMV-W4,Hz:60|Voltage:575|Phase:3|Hp:30|RPM:1800|Enclosure:ODP|Frame:286JM,
5902679,03018OP3EFP286JPV-W4,Hz:60|Voltage:230/460|Phase:3|Hp:30|RPM:1800|Enclosure:ODP|Frame:286JP,
5902678,03018OP3EFP286JMV-W4,Hz:60|Voltage:230/460|Phase:3|Hp:30|RPM:1800|Enclosure:ODP|Frame:286JM,
5902677,03012OT3E326JP-W40,Hz:60|Voltage:230/460|Phase:3|Hp:30|RPM:1200|Enclosure:ODP|Frame:326JP,
5902676,02536OT3H256TF2-W40,Hz:60|Voltage:575|Phase:3|Hp:25|RPM:3600|Enclosure:ODP|Frame:256T,
5902675,02536OT3ECD256T-W40,Hz:60|Voltage:230/460|Phase:3|Hp:25|RPM:3600|Enclosure:ODP|Frame:256T,
5902674,02536OT3E256TF2-W40,Hz:60|Voltage:230/460|Phase:3|Hp:25|RPM:3600|Enclosure:ODP|Frame:256T,
5902673,02518OT3E284TF2-W40,Hz:60|Voltage:230/460|Phase:3|Hp:25|RPM:1800|Enclosure:ODP|Frame:284T,
5902672,02518OT3E284JPV-W40,Hz:60|Voltage:230/460|Phase:3|Hp:25|RPM:1800|Enclosure:ODP|Frame:284JP,
5902671,02518OT3E284JMV-W40,Hz:60|Voltage:230/460|Phase:3|Hp:25|RPM:1800|Enclosure:ODP|Frame:284JM,
5902670,02518OP3EFP284JPV-W4,Hz:60|Voltage:230/460|Phase:3|Hp:25|RPM:1800|Enclosure:ODP|Frame:284JP,
5902669,02512OT3E324TC-W40,Hz:60|Voltage:230/460|Phase:3|Hp:25|RPM:1200|Enclosure:ODP|Frame:324TC,
5902668,02036OT3ECD254T-W40,Hz:60|Voltage:230/460|Phase:3|Hp:20|RPM:3600|Enclosure:ODP|Frame:254T,
5902667,02036OP3EFP254TC-W40,Hz:60|Voltage:230/460|Phase:3|Hp:20|RPM:3600|Enclosure:ODP|Frame:254TC,
5902666,02036ET3EPM254/6Y-W2,Hz:60|Voltage:230/460|Phase:3|Hp:20|RPM:3600|Enclosure:TEFC|Frame:256TZ,
5902665,02018OT3ECD256T-W40,Hz:60|Voltage:230/460|Phase:3|Hp:20|RPM:1800|Enclosure:ODP|Frame:256T,
5902664,02018ET3EPM254/6Y-W2,Hz:60|Voltage:230/460|Phase:3|Hp:20|RPM:1800|Enclosure:TEFC|Frame:256TZ,
5902663,02012OT3E286JP-W40,Hz:60|Voltage:230/460|Phase:3|Hp:20|RPM:1200|Enclosure:ODP|Frame:286JP,
5902662,01536ET3EPM254/6Y-W2,Hz:60|Voltage:230/460|Phase:3|Hp:15|RPM:3600|Enclosure:TEFC|Frame:256TZ,
5902661,01518OT3PCD254T-W40,Hz:60|Voltage:200|Phase:3|Hp:15|RPM:1800|Enclosure:ODP|Frame:254T,
5902660,01518OT3HCD254T-W40,Hz:60|Voltage:575|Phase:3|Hp:15|RPM:1800|Enclosure:ODP|Frame:254T,
5902659,01518OT3ECD254T-W40,Hz:60|Voltage:230/460|Phase:3|Hp:15|RPM:1800|Enclosure:ODP|Frame:254T,
5902658,01518ET3EPM254/6Y-W2,Hz:60|Voltage:230/460|Phase:3|Hp:15|RPM:1800|Enclosure:TEFC|Frame:256TZ,
5902657,01512OT3H284TC-W40,Hz:60|Voltage:575|Phase:3|Hp:15|RPM:1200|Enclosure:ODP|Frame:284TC,
5902656,01512OT3E284JPV-W40,Hz:60|Voltage:230/460|Phase:3|Hp:15|RPM:1200|Enclosure:ODP|Frame:284JP,
5902655,01018OT3E215TF2-S,Hz:60|Voltage:230/460|Phase:3|Hp:10|RPM:1800|Enclosure:ODP|Frame:215T,
5902654,01018ES1DFD215T-W22,Hz:60|Voltage:230|Phase:1|Hp:10|RPM:1800|Enclosure:TEFC|Frame:215T,
5902653,01012OT3E256JP-W40,Hz:60|Voltage:230/460|Phase:3|Hp:10|RPM:1200|Enclosure:ODP|Frame:256JP,
5902652,01012OT3E256JM-W40,Hz:60|Voltage:230/460|Phase:3|Hp:10|RPM:1200|Enclosure:ODP|Frame:256JM,
5902651,01012ET3EPM254/6Y-W2,Hz:60|Voltage:230/460|Phase:3|Hp:10|RPM:1200|Enclosure:TEFC|Frame:256TZ,
5902650,00718ES1DFD215Z-W22,Hz:60|Voltage:230|Phase:1|Hp:7-1/2|RPM:1800|Enclosure:TEFC|Frame:215Z,
5902649,00518ES1DFD215Z-W22,Hz:60|Voltage:230|Phase:1|Hp:5|RPM:1800|Enclosure:TEFC|Frame:215Z,
5902648,00518ES1DFD215T-W22,Hz:60|Voltage:230|Phase:1|Hp:5|RPM:1800|Enclosure:TEFC|Frame:215T,
5902647,00518ES1DFD184T-W22,,
5902646,00318ET3E184TF3-W22,Hz:60|Voltage:230/460|Phase:3|Hp:3|RPM:1800|Enclosure:TEFC|Frame:184T,
5902645,00318ES1DFD184T-W22,Hz:60|Voltage:230|Phase:1|Hp:3|RPM:1800|Enclosure:TEFC|Frame:184T,
5902644,00218ES1RFD182T-W22,Hz:60|Voltage:115-230|Phase:1|Hp:2|RPM:1800|Enclosure:TEFC|Frame:182T,
5902643,.3318OS1PRBOW56-S,Hz:60|Voltage:200|Phase:1|Hp:1/3|RPM:1800|Enclosure:ODP|Frame:W56,
5902642,ESW-B9D45E-R23,,
5902641,CFW11SP-10585766,,
5902640,EDP11S105GN12-PGS,,
5902639,EDP11S054DN12-PGM,,
5902638,CFW110013T4O55DSZPGM,,
5902637,CFW09SP-10056476,,
5902636,MRXL-A-DWB1000-R,,
5902635,MRXL-A-DWB1000-BU,,
5902634,MRXL-A-DWB400-R,,
5902633,MRXL-A-DWB250-R,,
5902632,MRXL-A-DWB160-R,,
5902631,MRXL-A-DWB400-BU,,
5902630,MRXL-A-DWB250-BU,,
5902629,MRXL-A-DWB160-BU,,
5902628,MRXL-B-4-R,,
5902627,MRXL-B-3-R,,
5902626,MRXL-B-2-R,,
5902625,MRXL-B-4-BU,,
5902624,MRXL-B-3-BU,,
5902623,MRXL-B-2-BU,,
5902622,CFW11SP-11295016,,
5902621,MSW AP 160-B-1-NA,,
5902620,MOTOR-SCAN,,
5902619,NDE-O444/5-314-W40,,
5902618,CFW100-CFW300-MMF,,
5902617,CFW100-KFABC-S2,,
5902616,30036OT3G445TS-W40,Hz:60|Voltage:460|Phase:3|Hp:300|RPM:3600|Enclosure:ODP|Frame:445TS,
5902615,30036OP3GFP445TS-W40,Hz:60|Voltage:460|Phase:3|Hp:300|RPM:3600|Enclosure:ODP|Frame:445TS,
5902614,25036OT3H445TS-W40,Hz:60|Voltage:575|Phase:3|Hp:250|RPM:3600|Enclosure:ODP|Frame:445TS,
5902613,25036OT3G445TSC-W40,Hz:60|Voltage:460|Phase:3|Hp:250|RPM:3600|Enclosure:ODP|Frame:445TSC,
5902612,25036OP3GFP445TS-W40,Hz:60|Voltage:460|Phase:3|Hp:250|RPM:3600|Enclosure:ODP|Frame:445TS,
5902611,25018OT3H445T-W40,Hz:60|Voltage:575|Phase:3|Hp:250|RPM:1800|Enclosure:ODP|Frame:445T,
5902610,25018OT3GRB445T-W40,Hz:60|Voltage:460|Phase:3|Hp:250|RPM:1800|Enclosure:ODP|Frame:445T,
5902609,25018OT3G445TS-W40,Hz:60|Voltage:460|Phase:3|Hp:250|RPM:1800|Enclosure:ODP|Frame:445TS,
5902608,25018OT3G445TC-W40,Hz:60|Voltage:460|Phase:3|Hp:250|RPM:1800|Enclosure:ODP|Frame:445TC,
5902607,25018OT3G445T-W40,Hz:60|Voltage:460|Phase:3|Hp:250|RPM:1800|Enclosure:ODP|Frame:445T,
5902606,25018OP3HFP445TS-W40,Hz:60|Voltage:575|Phase:3|Hp:250|RPM:1800|Enclosure:ODP|Frame:445TS,
5902605,25018OP3GFP445TS-W40,Hz:60|Voltage:460|Phase:3|Hp:250|RPM:1800|Enclosure:ODP|Frame:445TS,
5902604,20036OT3H444TS-W40,Hz:60|Voltage:575|Phase:3|Hp:200|RPM:3600|Enclosure:ODP|Frame:444TS,
5902603,20036OT3G444TSC-W40,Hz:60|Voltage:460|Phase:3|Hp:200|RPM:3600|Enclosure:ODP|Frame:444TSC,
5902602,20036OP3JFP444TS-W40,Hz:60|Voltage:380|Phase:3|Hp:200|RPM:3600|Enclosure:ODP|Frame:444TS,
5902601,20036OP3HFP444TS-W40,Hz:60|Voltage:575|Phase:3|Hp:200|RPM:3600|Enclosure:ODP|Frame:444TS,
5902600,20036OP3GFP444TS-W40,Hz:60|Voltage:460|Phase:3|Hp:200|RPM:3600|Enclosure:ODP|Frame:444TS,
5902599,20018OT3GRB445T-W40,Hz:60|Voltage:460|Phase:3|Hp:200|RPM:1800|Enclosure:ODP|Frame:445T,
5902598,20018OT3G445TSD-W40,Hz:60|Voltage:460|Phase:3|Hp:200|RPM:1800|Enclosure:ODP|Frame:445TS,
5902597,20018OT3G445TC-W40,Hz:60|Voltage:460|Phase:3|Hp:200|RPM:1800|Enclosure:ODP|Frame:445TC,
5902596,20018OP3HFP445TS-W40,Hz:60|Voltage:575|Phase:3|Hp:200|RPM:1800|Enclosure:ODP|Frame:445TS,
5902595,20018OP3GFP445TS-W40,Hz:60|Voltage:460|Phase:3|Hp:200|RPM:1800|Enclosure:ODP|Frame:445TS,
5902594,15036OT3H405TS-W40,Hz:60|Voltage:575|Phase:3|Hp:150|RPM:3600|Enclosure:ODP|Frame:405TS,
5902593,15036OT3G405TSC-W40,Hz:60|Voltage:460|Phase:3|Hp:150|RPM:3600|Enclosure:ODP|Frame:405TSC,
5902592,15036OT3G405TS-W40,Hz:60|Voltage:460|Phase:3|Hp:150|RPM:3600|Enclosure:ODP|Frame:405TS,
5902591,15036OP3JFP405TS-W40,Hz:60|Voltage:380|Phase:3|Hp:150|RPM:3600|Enclosure:ODP|Frame:405TS,
5902590,15036OP3HFP405TS-W40,Hz:60|Voltage:575|Phase:3|Hp:150|RPM:3600|Enclosure:ODP|Frame:405TS,
5902589,15036OP3GFP405TS-W40,Hz:60|Voltage:460|Phase:3|Hp:150|RPM:3600|Enclosure:ODP|Frame:405TS,
5902588,15036OP3EFP405TS-W40,Hz:60|Voltage:230/460|Phase:3|Hp:150|RPM:3600|Enclosure:ODP|Frame:405TS,
5902587,15018OT3H444TC-W40,Hz:60|Voltage:575|Phase:3|Hp:150|RPM:1800|Enclosure:ODP|Frame:444TC,
5902586,15018OT3H444T-W40,Hz:60|Voltage:575|Phase:3|Hp:150|RPM:1800|Enclosure:ODP|Frame:444T,
5902585,15018OT3GRB444T-W40,Hz:60|Voltage:460|Phase:3|Hp:150|RPM:1800|Enclosure:ODP|Frame:444T,
5902584,15018OT3G444TS-W40G,Hz:60|Voltage:460|Phase:3|Hp:150|RPM:1800|Enclosure:ODP|Frame:444TS,
5902583,15018OT3G444TS-W40,Hz:60|Voltage:460|Phase:3|Hp:150|RPM:1800|Enclosure:ODP|Frame:444TS,
5902582,15018OT3G444TC-W40,Hz:60|Voltage:460|Phase:3|Hp:150|RPM:1800|Enclosure:ODP|Frame:444TC,
5902581,15018OT3G444T-W40,Hz:60|Voltage:460|Phase:3|Hp:150|RPM:1800|Enclosure:ODP|Frame:444T,
5902580,15018OP3HFP444TS-W40,Hz:60|Voltage:575|Phase:3|Hp:150|RPM:1800|Enclosure:ODP|Frame:444TS,
5902579,15018OP3GFP444TS-W40,Hz:60|Voltage:460|Phase:3|Hp:150|RPM:1800|Enclosure:ODP|Frame:444TS,
5902578,15018OP3EFP444TS-W40,Hz:60|Voltage:230/460|Phase:3|Hp:150|RPM:1800|Enclosure:ODP|Frame:444TS,
5902577,15012OT3G445T-W40,Hz:60|Voltage:460|Phase:3|Hp:150|RPM:1200|Enclosure:ODP|Frame:445T,
5902576,12536OT3H404TS-W40,Hz:60|Voltage:575|Phase:3|Hp:125|RPM:3600|Enclosure:ODP|Frame:404TS,
5902575,12536OT3G404TS-W40,Hz:60|Voltage:460|Phase:3|Hp:125|RPM:3600|Enclosure:ODP|Frame:404TS,
5902574,12536OT3G404JP-W40,Hz:60|Voltage:460|Phase:3|Hp:125|RPM:3600|Enclosure:ODP|Frame:404JP,
5902573,12536OP3JFP404TS-W40,Hz:60|Voltage:380|Phase:3|Hp:125|RPM:3600|Enclosure:ODP|Frame:404TS,
5902572,12536OP3HFP404TS-W40,Hz:60|Voltage:575|Phase:3|Hp:125|RPM:3600|Enclosure:ODP|Frame:404TS,
5902571,12536OP3GFP404TS-W40,Hz:60|Voltage:460|Phase:3|Hp:125|RPM:3600|Enclosure:ODP|Frame:404TS,
5902570,12536OP3EFP404TS-W40,Hz:60|Voltage:230/460|Phase:3|Hp:125|RPM:3600|Enclosure:ODP|Frame:404TS,
5902569,12518OT3H405TC-W40,Hz:60|Voltage:575|Phase:3|Hp:125|RPM:1800|Enclosure:ODP|Frame:405TC,
5902568,12518OT3H405T-W40,Hz:60|Voltage:575|Phase:3|Hp:125|RPM:1800|Enclosure:ODP|Frame:405T,
5902567,12518OT3GRB405T-W40,Hz:60|Voltage:460|Phase:3|Hp:125|RPM:1800|Enclosure:ODP|Frame:405T,
5902566,12518OT3G405TSC-W40,Hz:60|Voltage:460|Phase:3|Hp:125|RPM:1800|Enclosure:ODP|Frame:405TSC,
5902565,12518OT3G405TS-W40,Hz:60|Voltage:460|Phase:3|Hp:125|RPM:1800|Enclosure:ODP|Frame:405TS,
5902564,12518OT3G405TC-W40,Hz:60|Voltage:460|Phase:3|Hp:125|RPM:1800|Enclosure:ODP|Frame:405TC,
5902563,12518OT3G405T-W40,Hz:60|Voltage:460|Phase:3|Hp:125|RPM:1800|Enclosure:ODP|Frame:405T,
5902562,12518OT3G405JP-W40,Hz:60|Voltage:460|Phase:3|Hp:125|RPM:1800|Enclosure:ODP|Frame:405JP,
5902561,12518OT3ERB405T-W40,Hz:60|Voltage:230/460|Phase:3|Hp:125|RPM:1800|Enclosure:ODP|Frame:405T,
5902560,12518OT3E405TSC-W40,Hz:60|Voltage:230/460|Phase:3|Hp:125|RPM:1800|Enclosure:ODP|Frame:405TSC,
5902559,12518OT3E405T-W40G,Hz:60|Voltage:230/460|Phase:3|Hp:125|RPM:1800|Enclosure:ODP|Frame:405T,
5902558,12518OT3E405TC-W40G,Hz:60|Voltage:230/460|Phase:3|Hp:125|RPM:1800|Enclosure:ODP|Frame:405TC,
5902557,12518OT3E405TC-W40,Hz:60|Voltage:230/460|Phase:3|Hp:125|RPM:1800|Enclosure:ODP|Frame:405TC,
5902556,12518OP3HFP405TS-W40,Hz:60|Voltage:575|Phase:3|Hp:125|RPM:1800|Enclosure:ODP|Frame:405TS,
5902555,12518OP3HFP405TC-W40,Hz:60|Voltage:575|Phase:3|Hp:125|RPM:1800|Enclosure:ODP|Frame:405TC,
5902554,12518OP3GFP405TS-W40,Hz:60|Voltage:460|Phase:3|Hp:125|RPM:1800|Enclosure:ODP|Frame:405TS,
5902553,12518OP3GFP405TC-W40,Hz:60|Voltage:460|Phase:3|Hp:125|RPM:1800|Enclosure:ODP|Frame:405TC,
5902552,12518OP3EFP405TS-W40,Hz:60|Voltage:230/460|Phase:3|Hp:125|RPM:1800|Enclosure:ODP|Frame:405TS,
5902551,12512OT3G445T-W40,Hz:60|Voltage:460|Phase:3|Hp:125|RPM:1200|Enclosure:ODP|Frame:445T,
5902550,10036OT3V365TS-W40,Hz:60|Voltage:200/400|Phase:3|Hp:100|RPM:3600|Enclosure:ODP|Frame:365TS,
5902549,10036OT3H365TS-W40,Hz:60|Voltage:575|Phase:3|Hp:100|RPM:3600|Enclosure:ODP|Frame:365TS,
5902548,10036OT3G365TS-W40,Hz:60|Voltage:460|Phase:3|Hp:100|RPM:3600|Enclosure:ODP|Frame:365TS,
5902547,10036OT3G365JP-W40,Hz:60|Voltage:460|Phase:3|Hp:100|RPM:3600|Enclosure:ODP|Frame:365JP,
5902546,10036OT3G365JM-W40,Hz:60|Voltage:460|Phase:3|Hp:100|RPM:3600|Enclosure:ODP|Frame:365JM,
5902545,10036OP3VFP365TS-W40,Hz:60|Voltage:200/400|Phase:3|Hp:100|RPM:3600|Enclosure:ODP|Frame:365TS,
5902544,10036OP3JFP365TS-W40,Hz:60|Voltage:380|Phase:3|Hp:100|RPM:3600|Enclosure:ODP|Frame:365TS,
5902543,10036OP3HFP365TS-W40,Hz:60|Voltage:575|Phase:3|Hp:100|RPM:3600|Enclosure:ODP|Frame:365TS,
5902542,10036OP3EFP365TS-W40,Hz:60|Voltage:230/460|Phase:3|Hp:100|RPM:3600|Enclosure:ODP|Frame:365TS,
5902541,10018OT3V404TS-W40,Hz:60|Voltage:200/400|Phase:3|Hp:100|RPM:1800|Enclosure:ODP|Frame:404TS,
5902540,10018OT3H404TSC-W40,Hz:60|Voltage:575|Phase:3|Hp:100|RPM:1800|Enclosure:ODP|Frame:404TSC,
5902539,10018OT3H404TC-W40,Hz:60|Voltage:575|Phase:3|Hp:100|RPM:1800|Enclosure:ODP|Frame:404TC,
5902538,10018OT3GRB404T-W40,Hz:60|Voltage:460|Phase:3|Hp:100|RPM:1800|Enclosure:ODP|Frame:404T,
5902537,10018OT3G404TS-W40,Hz:60|Voltage:460|Phase:3|Hp:100|RPM:1800|Enclosure:ODP|Frame:404TS,
5902536,10018OT3G404JP-W40,Hz:60|Voltage:460|Phase:3|Hp:100|RPM:1800|Enclosure:ODP|Frame:404JP,
5902535,10018OT3ERB404T-W40,Hz:60|Voltage:230/460|Phase:3|Hp:100|RPM:1800|Enclosure:ODP|Frame:404T,
5902534,10018OT3E404TS-W40G,Hz:60|Voltage:230/460|Phase:3|Hp:100|RPM:1800|Enclosure:ODP|Frame:404TS,
5902533,10018OT3E404TSCF2-W4,Hz:60|Voltage:230/460|Phase:3|Hp:100|RPM:1800|Enclosure:ODP|Frame:404TSC,
5902532,10018OT3E404TS-W40,Hz:60|Voltage:230/460|Phase:3|Hp:100|RPM:1800|Enclosure:ODP|Frame:404TS,
5902531,10018OT3E404T-W40G,Hz:60|Voltage:230/460|Phase:3|Hp:100|RPM:1800|Enclosure:ODP|Frame:404T,
5902530,10018OT3E404TC-W40,Hz:60|Voltage:230/460|Phase:3|Hp:100|RPM:1800|Enclosure:ODP|Frame:404TC,
5902529,10018OT3E404JP-W40,Hz:60|Voltage:230/460|Phase:3|Hp:100|RPM:1800|Enclosure:ODP|Frame:404JP,
5902528,10018OP3VFP404TS-W40,Hz:60|Voltage:200/400|Phase:3|Hp:100|RPM:1800|Enclosure:ODP|Frame:404TS,
5902527,10018OP3VFP404TC-W40,Hz:60|Voltage:200/400|Phase:3|Hp:100|RPM:1800|Enclosure:ODP|Frame:404TC,
5902526,10018OP3HFP404TS-W40,Hz:60|Voltage:575|Phase:3|Hp:100|RPM:1800|Enclosure:ODP|Frame:404TS,
5902525,10018OP3HFP404TC-W40,Hz:60|Voltage:575|Phase:3|Hp:100|RPM:1800|Enclosure:ODP|Frame:404TC,
5902524,10018OP3EFP404TS-W40,Hz:60|Voltage:230/460|Phase:3|Hp:100|RPM:1800|Enclosure:ODP|Frame:404TS,
5902523,10018OP3EFP404TC-W40,Hz:60|Voltage:230/460|Phase:3|Hp:100|RPM:1800|Enclosure:ODP|Frame:404TC,
5902522,10018OP3EFP404T-W40,Hz:60|Voltage:230/460|Phase:3|Hp:100|RPM:1800|Enclosure:ODP|Frame:404T,
5902521,10012OT3E444T-W40,Hz:60|Voltage:230/460|Phase:3|Hp:100|RPM:1200|Enclosure:ODP|Frame:444T,
5902520,07536OT3V364TS-W40,Hz:60|Voltage:200/400|Phase:3|Hp:75|RPM:3600|Enclosure:ODP|Frame:364TS,
5902519,07536OT3V364JP-W40,Hz:60|Voltage:200/400|Phase:3|Hp:75|RPM:3600|Enclosure:ODP|Frame:364JP,
