"ID","ATTRIBUTES"
1310271,"Enclosure:IC411-TEFC|Frame:182/4T|HP:2|Hz:60|Phase:3|RPM:1165|Voltage:460"
1310272,"Enclosure:IC411-TEFC|Frame:182/4T|HP:2|Hz:60|Phase:3|RPM:1165|Voltage:460"
1310273,"Enclosure:IC411-TEFC|Frame:143/5T|HP:2|Hz:60|Phase:3|RPM:1750|Voltage:575"
1310274,"Enclosure:IC411-TEFC|Frame:143/5T|HP:2|Hz:60|Phase:3|RPM:1750|Voltage:460"
1310275,"Enclosure:IC411-TEFC|Frame:143/5T|HP:2|Hz:60|Phase:3|RPM:1750|Voltage:460"
1310276,"Enclosure:IC411-TEFC|Frame:145TC|HP:2|Hz:60|Phase:3|RPM:1800|Voltage:460"
1310277,"Enclosure:IC411-TEFC|Frame:143/5T|HP:2|Hz:60|Phase:3|RPM:3480|Voltage:575"
1310278,"Enclosure:IC411-TEFC|Frame:143/5T|HP:2|Hz:60|Phase:3|RPM:3480|Voltage:460"
1310279,"Enclosure:IC411-TEFC|Frame:143/5T|HP:2|Hz:60|Phase:3|RPM:3480|Voltage:460"
1310280,"Enclosure:IC411-TEFC|Frame:213/5T|HP:3|Hz:60|Phase:3|RPM:865|Voltage:460"
1310281,"Enclosure:IC411-TEFC|Frame:213/5T|HP:3|Hz:60|Phase:3|RPM:865|Voltage:460"
1310282,"HP:3"
1310283,"Enclosure:IC411-TEFC|Frame:213T|HP:3|Hz:60|Phase:3|RPM:1170|Voltage:575"
1310284,"Enclosure:IC411-TEFC|Frame:213/5T|HP:3|Hz:60|Phase:3|RPM:1170|Voltage:575"
1310285,"Enclosure:IC411-TEFC|Frame:213/5T|HP:3|Hz:60|Phase:3|RPM:1170|Voltage:460"
1310286,"Enclosure:IC411-TEFC|Frame:213/5T|HP:3|Hz:60|Phase:3|RPM:1170|Voltage:460"
1310287,"Enclosure:IC411-TEFC|Frame:182/4T|HP:3|Hz:60|Phase:3|RPM:1760|Voltage:575"
1310288,"Frame:182TC|HP:3|RPM:1800|Voltage:200"
1310289,"Enclosure:IC411-TEFC|Frame:182T|HP:3|Hz:60|Phase:3|RPM:1760|Voltage:200"
1310290,"Enclosure:IC411-TEFC|Frame:182/4T|HP:3|Hz:60|Phase:3|RPM:1760|Voltage:460"
1310291,"Enclosure:IC411-TEFC|Frame:182/4T|HP:3|Hz:60|Phase:3|RPM:1760|Voltage:460"
1310292,"Enclosure:IC411-TEFC|Frame:182TC|HP:3|Hz:60|Phase:3|RPM:1800|Voltage:460"
1310293,"Enclosure:IC411-TEFC|Frame:182/4T|HP:3|Hz:60|Phase:3|RPM:3510|Voltage:575"
1310294,"Enclosure:IC411-TEFC|Frame:182/4T|HP:3|Hz:60|Phase:3|RPM:3510|Voltage:460"
1310295,"Enclosure:IC411-TEFC|Frame:182/4T|HP:3|Hz:60|Phase:3|RPM:3510|Voltage:460"
1310296,"Enclosure:IC411-TEFC|Frame:254TC|HP:5|Hz:60|Phase:3|RPM:900|Voltage:460"
1310297,"Enclosure:IC411-TEFC|Frame:254T|HP:5|Hz:60|Phase:3|RPM:900|Voltage:460"
1310298,"Enclosure:IC411-TEFC|Frame:213/5T|HP:5|Hz:60|Phase:3|RPM:1170|Voltage:575"
1310299,"Enclosure:IC411-TEFC|Frame:213/5T|HP:5|Hz:60|Phase:3|RPM:1170|Voltage:460"
1310300,"Enclosure:IC411-TEFC|Frame:213/5T|HP:5|Hz:60|Phase:3|RPM:1170|Voltage:460"
1310301,"Enclosure:IC411-TEFC|Frame:182/4T|HP:5|Hz:60|Phase:3|RPM:1755|Voltage:575"
1310302,"Enclosure:IC411-TEFC|Frame:182/4T|HP:5|Hz:60|Phase:3|RPM:1755|Voltage:460"
1310303,"Enclosure:IC411-TEFC|Frame:182/4T|HP:5|Hz:60|Phase:3|RPM:1755|Voltage:460"
1310304,"Enclosure:IC411-TEFC|Frame:184TC|HP:5|Hz:60|Phase:3|RPM:1800|Voltage:460"
