id,catalog_number,upc_number,weight,main_image,documents,attributes
755518,195991,,EXIST,,,
755517,195986,,EXIST,,,
755516,6163685,,EXIST,,,
755515,163174,,EXIST,,,
755514,195985,,EXIST,,,
755513,163173,,EXIST,EXIST,,
755512,195984,,EXIST,,,
755511,163171,,EXIST,,,
755510,163168,,EXIST,EXIST,,
755509,163158,,EXIST,EXIST,,
755508,213511,,EXIST,EXIST,,
755506,212806,,EXIST,EXIST,,
755505,6384743,,EXIST,EXIST,,
755504,6384707,,EXIST,,,
755503,6384746,,EXIST,,,
755502,6384704,,,EXIST,,
755499,6384733,,,EXIST,,
755498,6384710,,EXIST,,,
755497,6384709,,EXIST,,,
755496,10517478,EXIST,EXIST,EXIST,,
755495,6384712,,EXIST,EXIST,,
755494,6384715,,EXIST,EXIST,,
755493,6382338,,EXIST,EXIST,,
755492,6382339,,EXIST,,,
755491,6382333,,EXIST,,,
755490,6382334,,EXIST,EXIST,,
755489,6384727,,EXIST,EXIST,,
755488,6382336,,EXIST,,,
755487,6384732,,EXIST,,,
755486,6384748,,EXIST,,,
755485,6384749,,EXIST,,,
755484,6382335,,EXIST,,,
755483,6384738,,EXIST,,,
755482,6384742,,EXIST,,,
755479,12B-1KL 10 FT,,EXIST,EXIST,,
755478,12B-1A1E2,EXIST,EXIST,EXIST,,
755476,12B-1 50 RE,EXIST,EXIST,,,
755475,163152,,EXIST,,,
755474,163150,,EXIST,,,
755469,163148,,EXIST,,,
755464,6403218,,,EXIST,,
755462,111-20180-01,EXIST,EXIST,EXIST,,
755461,163126,,EXIST,EXIST,,
755460,6410594,,,EXIST,,
755459,163145,,EXIST,,,
755458,10B-1 SS EX29755,EXIST,EXIST,EXIST,,
755457,10B-1 SS CL,EXIST,,EXIST,,
755456,10B-1 HB CL,EXIST,,EXIST,,
755455,163118,,EXIST,,,
755454,6379254,,EXIST,,,
755452,163108,,EXIST,,,
755451,6190015,,EXIST,EXIST,,
755448,6407359,,,EXIST,,
755447,6410597,,,,,
755446,6163760,,EXIST,,,
755445,125631,,EXIST,EXIST,,
755444,6189872,,EXIST,,,
755442,6189833,,EXIST,,,
755441,220894,,EXIST,,,
755440,195981,,EXIST,,,
755439,213953,,EXIST,,,
755438,192017,,EXIST,EXIST,,
755437,08B-3SSCL,EXIST,,EXIST,,
755436,08B-2SS10FT,EXIST,EXIST,EXIST,,
755433,08B-1KL 10 FT,EXIST,EXIST,EXIST,,
755432,08B-1 RL,EXIST,EXIST,EXIST,,
755431,08B-1 D3 CL,EXIST,EXIST,EXIST,,
755427,0789005580SPK,EXIST,EXIST,EXIST,,
755424,0789005109MK,EXIST,EXIST,EXIST,,
755421,0789005080LK,EXIST,EXIST,EXIST,,
755420,0789005060LK,EXIST,EXIST,EXIST,,
755418,0789004575DK,EXIST,EXIST,EXIST,,
755416,0789004550DK,EXIST,EXIST,EXIST,,
755407,078900354003UK1,EXIST,EXIST,EXIST,,
755403,0789003048LK,EXIST,EXIST,EXIST,,
755402,0789002543LK,EXIST,EXIST,EXIST,,
755399,0789002532LK,EXIST,EXIST,EXIST,,
755398,0789002528H7UK,EXIST,EXIST,EXIST,,
755395,0789002060LK,EXIST,EXIST,EXIST,,
755394,0789002056LK,EXIST,EXIST,EXIST,,
755391,0789002016LK,EXIST,EXIST,EXIST,,
755387,0789001064LK,EXIST,EXIST,EXIST,,
755386,0789001056LK,EXIST,EXIST,EXIST,,
755385,0789001048LK,EXIST,EXIST,EXIST,,
755376,0789000020LKS,EXIST,EXIST,EXIST,,
755375,0789000016LKS,EXIST,EXIST,EXIST,,
755374,0789000016LK,EXIST,EXIST,EXIST,,
755372,076502413201SK,EXIST,EXIST,EXIST,,
755366,0765022108SK,EXIST,EXIST,EXIST,,
755364,06B-3 10FT,EXIST,EXIST,,,
755363,06B-2GLCL,EXIST,EXIST,EXIST,,
755362,06B-2GL10FT,EXIST,EXIST,EXIST,,
755356,0266172A,EXIST,EXIST,,,
755347,023028C,EXIST,EXIST,EXIST,,
755346,023028A,EXIST,EXIST,EXIST,,
755345,019006L,EXIST,EXIST,EXIST,,
755344,019006I,EXIST,EXIST,EXIST,,
755343,019006C,EXIST,EXIST,EXIST,,
755342,019006B,EXIST,EXIST,EXIST,,
755341,012864G,,EXIST,,,
755340,012864E,,EXIST,,,
755339,012864D,,EXIST,,,
755338,012864C,,EXIST,,,
755337,012864A,EXIST,EXIST,,,
755336,012863M,EXIST,EXIST,,,
755335,012863J,,EXIST,,,
755334,012863F,,EXIST,,,
755333,012863D,,EXIST,,,
755332,010379B,EXIST,EXIST,EXIST,,
755331,009681B,,EXIST,,,
755330,009357A,EXIST,EXIST,,,
755329,009334A,EXIST,EXIST,EXIST,,
755328,004495K,,EXIST,,,
755327,003859A,,EXIST,,,
755326,003848A,,EXIST,,,
755325,003494A,,EXIST,EXIST,,
755324,003229B,EXIST,EXIST,EXIST,,
755323,003206B,EXIST,EXIST,EXIST,,
755322,002491A,,EXIST,,,
755315,733652116510125,,EXIST,,,
755314,731902535630035,,EXIST,,,
755313,731402190570195,,EXIST,EXIST,,EXIST
755312,731401272510280,,EXIST,EXIST,,EXIST
755311,731401240510260,,EXIST,EXIST,,EXIST
755310,731401216511220,EXIST,EXIST,EXIST,,EXIST
755309,731401188580185,,EXIST,EXIST,,EXIST
755308,731401176580185,,EXIST,EXIST,,EXIST
755307,731201222540240,,EXIST,EXIST,,EXIST
755306,731201208540220,,EXIST,EXIST,,EXIST
755305,731201192500175,,EXIST,EXIST,,EXIST
755304,731201160510175,,EXIST,EXIST,,EXIST
755303,731201144510155,,EXIST,EXIST,,EXIST
755302,731201140510155,,EXIST,EXIST,,EXIST
755301,731201128510155,,EXIST,EXIST,,EXIST
755300,731201124510155,,EXIST,EXIST,,EXIST
755299,731001190540200,,EXIST,EXIST,,EXIST
755298,731001184540195,,EXIST,EXIST,,EXIST
755297,731001172540185,,EXIST,EXIST,,EXIST
755296,731001158540175,,EXIST,EXIST,,EXIST
755295,731001152520155,,EXIST,EXIST,,EXIST
755294,731001144570155,,EXIST,EXIST,,EXIST
755293,731001144510155,,EXIST,EXIST,,EXIST
755292,731001124510140,EXIST,EXIST,EXIST,,EXIST
755291,731001100520100,,EXIST,EXIST,,EXIST
755290,730801160540175,,EXIST,EXIST,,EXIST
755288,730801126570125,,EXIST,EXIST,,EXIST
755287,730801116510125,,EXIST,EXIST,,EXIST
755286,730801112510125,,EXIST,EXIST,,EXIST
755285,730801108510110,,EXIST,EXIST,,EXIST
755284,730801102510110,,EXIST,EXIST,,EXIST
755283,730701116540125,,EXIST,EXIST,,EXIST
755282,730701116510125,,EXIST,EXIST,,EXIST
755281,730701108510125,,EXIST,EXIST,,EXIST
755280,730701086510090,,EXIST,EXIST,,EXIST
755279,730701078510075,,EXIST,EXIST,,EXIST
755278,730701076510075,,EXIST,EXIST,,EXIST
755277,730601565510090,EXIST,EXIST,EXIST,,EXIST
755276,730601124510125,EXIST,EXIST,EXIST,,EXIST
755275,730601108500125,EXIST,EXIST,EXIST,,EXIST
755274,730601076510075,EXIST,EXIST,EXIST,,EXIST
755273,730502076510075,,EXIST,EXIST,,EXIST
755272,730501052473032,EXIST,EXIST,EXIST,,EXIST
755271,730101046510044,EXIST,EXIST,EXIST,,EXIST
755266,73100117254185,,EXIST,EXIST,,EXIST
755265,73100115801211,,EXIST,EXIST,,EXIST
755264,73080112001311,,EXIST,EXIST,,EXIST
755262,73070109247012,,EXIST,EXIST,,EXIST
755260,73070108047036,,EXIST,EXIST,,EXIST
755259,73070108047028,,EXIST,EXIST,,EXIST
755258,73070107647036,,EXIST,EXIST,,EXIST
755257,73070107647028,,EXIST,EXIST,,EXIST
755256,73060304047040,,EXIST,EXIST,,EXIST
755254,73060105247040,EXIST,EXIST,EXIST,,EXIST
755252,73060103647032,EXIST,EXIST,EXIST,,EXIST
755251,73050206847020,,EXIST,EXIST,,EXIST
755250,73030204047038,,EXIST,EXIST,,EXIST
755249,73020206047012,,EXIST,,,
755235,7321515400901,EXIST,EXIST,EXIST,,
755230,7317010600943,,EXIST,,,
755229,7317010480943,,EXIST,,,
755228,7313010601941,,EXIST,,,
755227,7312011900881,,EXIST,EXIST,,EXIST
755224,7308011440871,,EXIST,EXIST,,EXIST
755223,7308011120948,,EXIST,EXIST,,EXIST
755222,7308010920961,,EXIST,EXIST,,EXIST
755221,7307020940882,,EXIST,EXIST,,EXIST
755220,7307020647310,,EXIST,EXIST,,EXIST
755218,7307011122942,EXIST,EXIST,EXIST,,EXIST
755216,7307011081921,,EXIST,EXIST,,EXIST
755213,7307010760961,,EXIST,EXIST,,EXIST
755211,7306021240892,,EXIST,EXIST,,EXIST
755210,7306010930872,,EXIST,EXIST,,EXIST
755209,7306010800941,,EXIST,EXIST,,EXIST
755208,7306010780883,,EXIST,EXIST,,EXIST
755207,7305011080874,,EXIST,EXIST,,EXIST
755206,7305010752941,,EXIST,EXIST,,EXIST
755205,7305010563011,,EXIST,EXIST,,EXIST
755204,7304010942323,,EXIST,EXIST,,EXIST
755203,7304010720812,,EXIST,EXIST,,EXIST
755201,7304010680812,,EXIST,EXIST,,EXIST
755199,7304010487017,,EXIST,EXIST,,EXIST
755197,7303030443011,,EXIST,EXIST,,EXIST
755196,7303020407014,,EXIST,EXIST,,EXIST
755195,7303015320522,,EXIST,EXIST,,EXIST
755194,7303010760862,,EXIST,EXIST,,EXIST
755192,7303010602011,,EXIST,EXIST,,EXIST
755190,7303010487017,,EXIST,EXIST,,EXIST
755189,7303010327014,,EXIST,EXIST,,EXIST
755187,7302010443112,,EXIST,EXIST,,EXIST
755186,7302010443011,,EXIST,EXIST,,EXIST
755184,7302010403012,EXIST,EXIST,EXIST,,EXIST
755182,7301010622892,EXIST,EXIST,EXIST,,EXIST
755181,7301010603011,,EXIST,EXIST,,EXIST
755180,7301010600941,,EXIST,EXIST,,EXIST
755178,7301010560892,,EXIST,EXIST,,EXIST
755177,7301010560863,,EXIST,EXIST,,EXIST
755176,7301010443011,,EXIST,EXIST,,EXIST
755174,7300510520851,,EXIST,,,
755173,7300415380605,,EXIST,EXIST,,EXIST
755172,7300410357214,,EXIST,EXIST,,EXIST
755171,7300410322942,,EXIST,EXIST,,EXIST
755169,7300310310201,,EXIST,EXIST,,EXIST
755168,7203020680110,,EXIST,,,
755167,7201015550881,,EXIST,,,
755060,732901570161,,EXIST,,,
755059,732901076201,,EXIST,,,
755058,732451040301,,EXIST,,,
755057,732151548051,,EXIST,,,
755056,731902044301,,EXIST,,,
755055,731902040301,,EXIST,,,
755054,731402670084,,EXIST,EXIST,,EXIST
755053,731401172205,,EXIST,EXIST,,EXIST
755052,731252040301,,EXIST,,,
755051,731201240085,,EXIST,EXIST,,EXIST
755050,731201216196,,EXIST,EXIST,,EXIST
755049,731201176500,,EXIST,EXIST,,EXIST
755048,731201174201,,EXIST,EXIST,,EXIST
755047,731101020201,,EXIST,EXIST,,EXIST
755045,731001600187,,EXIST,EXIST,,EXIST
755044,731001600087,,EXIST,EXIST,,EXIST
755038,730802108211,,EXIST,EXIST,,EXIST
755037,730802108192,,EXIST,EXIST,,EXIST
755036,730802107091,,EXIST,EXIST,,EXIST
755035,730802092192,,EXIST,EXIST,,EXIST
755034,730801188202,,EXIST,EXIST,,EXIST
755033,730801156201,,EXIST,EXIST,,EXIST
755032,730801128087,,EXIST,EXIST,,EXIST
755031,730801120301,,EXIST,EXIST,,EXIST
755030,730801120201,,EXIST,EXIST,,EXIST
755029,730801104092,,EXIST,EXIST,,EXIST
755028,730801104085,,EXIST,EXIST,,EXIST
755026,730801100201,,EXIST,EXIST,,EXIST
755025,730801094091,,EXIST,EXIST,,EXIST
755024,730801092087,,EXIST,EXIST,,EXIST
755023,730702096201,,EXIST,EXIST,,EXIST
755022,730702094088,,EXIST,EXIST,,EXIST
755021,730702092192,,EXIST,EXIST,,EXIST
755020,730702088097,,EXIST,EXIST,,EXIST
755019,730702084192,,EXIST,EXIST,,EXIST
755018,730701565301,,EXIST,EXIST,,EXIST
755017,730701550141,,EXIST,EXIST,,EXIST
755016,730701545201,,EXIST,EXIST,,EXIST
755015,730701132203,EXIST,EXIST,EXIST,,EXIST
755014,730701128311,,EXIST,EXIST,,EXIST
755012,730701120192,,EXIST,EXIST,,EXIST
755011,730701112202,,EXIST,EXIST,,EXIST
755010,730701112092,EXIST,EXIST,EXIST,,EXIST
755009,730701108211,,EXIST,EXIST,,EXIST
755008,730701108204,,EXIST,EXIST,,EXIST
755007,730701108201,,EXIST,EXIST,,EXIST
755006,730701108092,,EXIST,EXIST,,EXIST
755005,730701108085,,EXIST,EXIST,,EXIST
755004,730701104096,,EXIST,EXIST,,EXIST
755003,730701104092,,EXIST,EXIST,,EXIST
755001,730701088311,,EXIST,EXIST,,EXIST
755000,730701076192,EXIST,EXIST,EXIST,,EXIST
754999,730701074192,,EXIST,EXIST,,EXIST
754998,730701072301,,EXIST,EXIST,,EXIST
754996,730603580062,,EXIST,EXIST,,EXIST
754995,730602548162,,EXIST,EXIST,,EXIST
754994,730601575092,,EXIST,EXIST,,EXIST
754993,730601548051,,EXIST,EXIST,,EXIST
754991,730601124086,,EXIST,EXIST,,EXIST
754990,730601120201,,EXIST,EXIST,,EXIST
754989,730601108311,,EXIST,EXIST,,EXIST
754988,730601108201,,EXIST,EXIST,,EXIST
754987,730601108093,,EXIST,EXIST,,EXIST
754986,730601092201,,EXIST,EXIST,,EXIST
754985,730601091190,,EXIST,EXIST,,EXIST
754984,730601086190,,EXIST,EXIST,,EXIST
754983,730601080202,,EXIST,EXIST,,EXIST
754982,730601080201,,EXIST,EXIST,,EXIST
754980,730601066302,,EXIST,EXIST,,EXIST
754979,730601056301,,EXIST,EXIST,,EXIST
754978,730601044301,,EXIST,EXIST,,EXIST
754977,730601040311,,EXIST,EXIST,,EXIST
754976,730502088082,,EXIST,EXIST,,EXIST
754974,730501565214,,EXIST,EXIST,,EXIST
754971,730501076302,,EXIST,EXIST,,EXIST
754969,730501072301,,EXIST,EXIST,,EXIST
754968,730501072093,,EXIST,EXIST,,EXIST
754967,730501064302,,EXIST,EXIST,,EXIST
754966,730501064091,,EXIST,EXIST,,EXIST
754965,730403060211,,EXIST,EXIST,,EXIST
754964,730402548162,,EXIST,EXIST,,EXIST
754963,730402088087,,EXIST,EXIST,,EXIST
754962,730402076086,,EXIST,EXIST,,EXIST
754961,730402063088,,EXIST,EXIST,,EXIST
754960,730402058088,,EXIST,EXIST,,EXIST
754959,730402054087,,EXIST,EXIST,,EXIST
754958,730401110084,,EXIST,EXIST,,EXIST
754956,730401100085,,EXIST,EXIST,,EXIST
754955,730401096201,,EXIST,EXIST,,EXIST
754954,730401094201,,EXIST,EXIST,,EXIST
754953,730401094085,,EXIST,EXIST,,EXIST
754952,730401092201,,EXIST,EXIST,,EXIST
754951,730401084181,,EXIST,EXIST,,EXIST
754950,730401080087,,EXIST,EXIST,,EXIST
754949,730401076181,,EXIST,EXIST,,EXIST
754948,730401076087,,EXIST,EXIST,,EXIST
754947,730401072311,,EXIST,EXIST,,EXIST
754946,730401072301,,EXIST,EXIST,,EXIST
754945,730401072181,,EXIST,EXIST,,EXIST
754944,730401068181,,EXIST,EXIST,,EXIST
754943,730401068085,,EXIST,EXIST,,EXIST
754942,730401066301,,EXIST,EXIST,,EXIST
754941,730401064301,,EXIST,EXIST,,EXIST
754940,730401060211,,EXIST,EXIST,,EXIST
754939,730401060201,,EXIST,EXIST,,EXIST
754936,730401044302,,EXIST,EXIST,,EXIST
754935,730401044301,,EXIST,EXIST,,EXIST
754934,730303060201,,EXIST,EXIST,,EXIST
754933,730302070087,,EXIST,EXIST,,EXIST
754932,730302068190,,EXIST,EXIST,,EXIST
754931,730302060088,,EXIST,EXIST,,EXIST
754930,730301574201,,EXIST,EXIST,,EXIST
754929,730301550991,,EXIST,EXIST,,EXIST
754928,730301550261,EXIST,EXIST,EXIST,,EXIST
754926,730301548051,,EXIST,EXIST,,EXIST
754925,730301545201,,EXIST,EXIST,,EXIST
754924,730301540991,EXIST,EXIST,EXIST,,EXIST
754923,730301377014,,EXIST,EXIST,,
754922,730301094202,,EXIST,EXIST,,EXIST
754921,730301086086,,EXIST,EXIST,,EXIST
754919,730301076181,,EXIST,EXIST,,EXIST
754918,730301076086,,EXIST,EXIST,,EXIST
754917,730301076085,,EXIST,EXIST,,EXIST
754916,730301072301,,EXIST,EXIST,,EXIST
754915,730301072181,,EXIST,EXIST,,EXIST
754914,730301070301,,EXIST,EXIST,,EXIST
754913,730301068201,,EXIST,EXIST,,EXIST
754912,730301068181,,EXIST,EXIST,,EXIST
754911,730301068087,,EXIST,EXIST,,EXIST
754910,730301062205,,EXIST,EXIST,,EXIST
754909,730301060201,,EXIST,EXIST,,EXIST
754907,730301056204,,EXIST,EXIST,,EXIST
754906,730301052181,,EXIST,EXIST,,EXIST
754905,730301052089,,EXIST,EXIST,,EXIST
754904,730301044301,,EXIST,EXIST,,EXIST
754903,730301044181,,EXIST,EXIST,,EXIST
754902,730301044089,,EXIST,EXIST,,EXIST
754901,730301036087,,EXIST,EXIST,,EXIST
754899,730203040312,,EXIST,EXIST,,EXIST
754898,730203040311,,EXIST,EXIST,,EXIST
754897,730203040301,EXIST,EXIST,EXIST,,EXIST
754896,730202072085,,EXIST,EXIST,,EXIST
754895,730202068086,,EXIST,EXIST,,EXIST
754894,730202068085,,EXIST,EXIST,,EXIST
754893,730202060086,,EXIST,EXIST,,EXIST
754892,730202028301,,EXIST,EXIST,,EXIST
754890,730201545301,,EXIST,EXIST,,EXIST
754889,730201545211,,EXIST,EXIST,,EXIST
754888,730201530301,,EXIST,EXIST,,EXIST
754887,730201090211,,EXIST,EXIST,,EXIST
754886,730201080289,,EXIST,EXIST,,EXIST
754885,730201072181,,EXIST,EXIST,,EXIST
754884,730201070089,,EXIST,EXIST,,EXIST
754883,730201070087,,EXIST,EXIST,,EXIST
754882,730201070085,,EXIST,EXIST,,EXIST
754881,730201068201,,EXIST,EXIST,,EXIST
754880,730201060301,,EXIST,EXIST,,EXIST
754879,730201060201,,EXIST,EXIST,,EXIST
754878,730201060087,,EXIST,EXIST,,EXIST
754877,730201060086,,EXIST,EXIST,,EXIST
754876,730201060085,,EXIST,EXIST,,EXIST
754875,730201056205,,EXIST,EXIST,,EXIST
754874,730201054085,,EXIST,EXIST,,EXIST
754873,730201052181,,EXIST,EXIST,,EXIST
754872,730201052086,,EXIST,EXIST,,EXIST
754871,730201044301,,EXIST,EXIST,,EXIST
754870,730201044205,,EXIST,EXIST,,EXIST
754869,730201044201,,EXIST,EXIST,,EXIST
754868,730201040302,,EXIST,EXIST,,EXIST
754867,730201040301,EXIST,EXIST,EXIST,,EXIST
754866,730201040201,,EXIST,EXIST,,EXIST
754865,730201040181,,EXIST,EXIST,,EXIST
754863,730201036087,,EXIST,EXIST,,EXIST
754860,730102063094,,EXIST,EXIST,,EXIST
754859,730101542092,,EXIST,EXIST,,EXIST
754858,730101535094,,EXIST,EXIST,,EXIST
754856,730101060201,,EXIST,EXIST,,EXIST
754854,730101056089,,EXIST,EXIST,,EXIST
754853,730101052201,,EXIST,EXIST,,EXIST
754851,730101044301,,EXIST,EXIST,,EXIST
754850,730101044201,,EXIST,EXIST,,EXIST
754849,730101040201,,EXIST,EXIST,,EXIST
754848,730101036192,,EXIST,EXIST,,EXIST
754847,730101034094,,EXIST,EXIST,,EXIST
754846,730101032201,,EXIST,EXIST,,EXIST
754843,730053046201,,EXIST,,,
754842,730053044133,,EXIST,,,
754840,730051542192,,EXIST,,,
754839,730051532052,,EXIST,,,
754838,730051060201,,EXIST,,,
754837,730051056198,,EXIST,,,
754835,730051052201,,EXIST,,,
754834,730051042301,,EXIST,,,
754833,730051040301,,EXIST,,,
754832,730051040082,,EXIST,,,
754831,730051036301,,EXIST,,,
754829,730051023381,,EXIST,,,
754827,730042052025,,EXIST,EXIST,,EXIST
754826,730042020201,,EXIST,EXIST,,EXIST
754825,730041538092,,EXIST,EXIST,,EXIST
754824,730041052301,,EXIST,EXIST,,EXIST
754823,730041048202,EXIST,EXIST,EXIST,,EXIST
754822,730041048201,,EXIST,EXIST,,EXIST
754821,730041044301,,EXIST,EXIST,,EXIST
754820,730041044201,,EXIST,EXIST,,EXIST
754819,730041040302,EXIST,EXIST,EXIST,,EXIST
754818,730041040301,,EXIST,EXIST,,EXIST
754817,730041038201,,EXIST,EXIST,,EXIST
754815,730041036181,,EXIST,EXIST,,EXIST
754814,730041036092,,EXIST,EXIST,,EXIST
754813,730041032181,,EXIST,EXIST,,EXIST
754812,730041030301,,EXIST,EXIST,,EXIST
754811,730041028301,,EXIST,EXIST,,EXIST
754809,730032032201,,EXIST,EXIST,,EXIST
754807,730031044301,,EXIST,EXIST,,EXIST
754806,730031044201,,EXIST,EXIST,,EXIST
754805,730031040302,EXIST,EXIST,EXIST,,EXIST
754804,730031038301,,EXIST,EXIST,,EXIST
754803,730031036301,,EXIST,EXIST,,EXIST
754800,730031036092,,EXIST,EXIST,,EXIST
754799,730031032301,,EXIST,EXIST,,EXIST
754798,730031028201,,EXIST,EXIST,,EXIST
754797,730021528085,,EXIST,EXIST,,EXIST
754796,730021520204,,EXIST,EXIST,,EXIST
754795,730021032201,EXIST,EXIST,EXIST,,EXIST
754794,730021028301,,EXIST,EXIST,,EXIST
754793,730021024301,,EXIST,EXIST,,EXIST
754791,730021020201,EXIST,EXIST,EXIST,,EXIST
754790,730021016301,,EXIST,EXIST,,EXIST
754789,730021015302,,EXIST,EXIST,,EXIST
754788,730021014301,,EXIST,EXIST,,EXIST
754597,73290107601,,EXIST,,,
754596,73290107201,,EXIST,,,
754595,73215253205,,EXIST,,,
754594,73215156001,EXIST,EXIST,EXIST,,
754591,73140120801,,EXIST,EXIST,,EXIST
754590,73140119201,,EXIST,EXIST,,EXIST
754589,73140114410,,EXIST,EXIST,,EXIST
754588,73140114210,,EXIST,EXIST,,EXIST
754583,73120119201,,EXIST,EXIST,,EXIST
754582,73120117601,,EXIST,EXIST,,EXIST
754581,73120116801,,EXIST,EXIST,,EXIST
754580,73120115801,,EXIST,EXIST,,EXIST
754579,73100159001,,EXIST,EXIST,,EXIST
754577,73100117401,,EXIST,EXIST,,EXIST
754576,73100111601,,EXIST,EXIST,,EXIST
754575,73100109201,,EXIST,EXIST,,EXIST
754574,73080155001,,EXIST,EXIST,,EXIST
754572,73080115801,,EXIST,EXIST,,EXIST
754571,73080115601,,EXIST,EXIST,,EXIST
754570,73080114001,,EXIST,EXIST,,EXIST
754567,73080112601,,EXIST,EXIST,,EXIST
754564,73080108001,,EXIST,EXIST,,EXIST
754562,73070155510,,EXIST,EXIST,,EXIST
754561,73070155001,EXIST,EXIST,EXIST,,EXIST
754560,73070114210,,EXIST,EXIST,,EXIST
754559,73070114010,,EXIST,EXIST,,EXIST
754557,73070113201,,EXIST,EXIST,,EXIST
754556,73070112801,,EXIST,EXIST,,EXIST
754555,73070112001,,EXIST,EXIST,,EXIST
754554,73070111210,,EXIST,EXIST,,EXIST
754553,73070111201,,EXIST,EXIST,,EXIST
754552,73070111001,,EXIST,EXIST,,EXIST
754551,73070110801,,EXIST,EXIST,,EXIST
754547,73070108410,,EXIST,EXIST,,EXIST
754544,73070107010,,EXIST,EXIST,,EXIST
754543,73060207601,,EXIST,EXIST,,EXIST
754541,73060157010,,EXIST,EXIST,,EXIST
754539,73060109410,,EXIST,EXIST,,EXIST
754538,73060109401,,EXIST,EXIST,,EXIST
754536,73060108801,,EXIST,EXIST,,EXIST
754534,73060107801,,EXIST,EXIST,,EXIST
754532,73060107001,,EXIST,EXIST,,EXIST
754530,73050156510,,EXIST,EXIST,,EXIST
754529,73050155501,,EXIST,EXIST,,EXIST
754528,73050111201,,EXIST,EXIST,,EXIST
754527,73050110810,,EXIST,EXIST,,EXIST
754526,73050110801,,EXIST,EXIST,,EXIST
754525,73050110001,,EXIST,EXIST,,EXIST
754522,73050108401,,EXIST,EXIST,,EXIST
754521,73050108010,,EXIST,EXIST,,EXIST
754520,73050107210,,EXIST,EXIST,,EXIST
754519,73050106810,,EXIST,EXIST,,EXIST
754518,73050106010,,EXIST,EXIST,,EXIST
754517,73050106001,,EXIST,EXIST,,EXIST
754516,73050105601,,EXIST,EXIST,,EXIST
754515,73040156510,,EXIST,EXIST,,EXIST
754511,73040110810,,EXIST,EXIST,,EXIST
754509,73040105201,,EXIST,EXIST,,EXIST
754508,73040104610,,EXIST,EXIST,,EXIST
754507,73030307610,,EXIST,EXIST,,EXIST
754503,73030108610,,EXIST,EXIST,,EXIST
754501,73030106801,,EXIST,EXIST,,EXIST
754500,73030106201,,EXIST,EXIST,,EXIST
754499,73030105610,,EXIST,EXIST,,EXIST
754496,73020154501,,EXIST,EXIST,,EXIST
754495,73020154210,,EXIST,EXIST,,EXIST
754491,73010155510,,EXIST,EXIST,,EXIST
754490,73010154210,,EXIST,EXIST,,EXIST
754489,73010153810,,EXIST,EXIST,,EXIST
754488,73010105601,,EXIST,EXIST,,EXIST
754487,73010104610,,EXIST,EXIST,,EXIST
754486,73010104401,,EXIST,EXIST,,EXIST
754483,73005154210,EXIST,EXIST,EXIST,,
754482,73005153810,,EXIST,,,
754481,73005152810,,EXIST,,,
754479,73005105201,,EXIST,,,
754478,73005104601,,EXIST,,,
754477,73005104001,,EXIST,,,
754476,73005101610,,EXIST,,,
754475,73004153810,,EXIST,EXIST,,EXIST
754474,73004152810,,EXIST,EXIST,,EXIST
754473,73004152801,,EXIST,EXIST,,EXIST
754472,73004152410,,EXIST,EXIST,,EXIST
754471,73004151901,,EXIST,EXIST,,EXIST
754470,73004103410,EXIST,EXIST,EXIST,,EXIST
754468,73003104410,,EXIST,EXIST,,EXIST
754467,73003103410,,EXIST,EXIST,,EXIST
754466,73002203610,,EXIST,EXIST,,EXIST
754464,73002102010,,EXIST,EXIST,,EXIST
754457,197947,,EXIST,,,
754456,195878,,EXIST,,,
754455,195877,,EXIST,,,
754454,195876,,EXIST,EXIST,,
754453,195873,,EXIST,EXIST,,
754452,195872,,EXIST,EXIST,,
754451,195871,,EXIST,EXIST,,
754450,198723,,EXIST,EXIST,,
754449,7003407,,EXIST,EXIST,,
754448,127141,,EXIST,EXIST,,
754447,127142,,EXIST,EXIST,,
754446,127143,,EXIST,EXIST,,
754445,127144,,EXIST,EXIST,,
754444,127145,,EXIST,EXIST,,
754443,127146,,EXIST,EXIST,,
754442,127147,,EXIST,EXIST,,
754441,127148,,EXIST,EXIST,,
754440,127149,,EXIST,EXIST,,
754439,127150,,EXIST,EXIST,,
754438,127151,,EXIST,EXIST,,
754437,7029938,,EXIST,EXIST,,
754436,127152,,EXIST,EXIST,,
754435,127153,,EXIST,EXIST,,
754434,127154,,EXIST,EXIST,,
754433,7009683,,EXIST,EXIST,,
754432,7015820,,EXIST,EXIST,,
754431,198721,,EXIST,EXIST,,
754430,198720,,EXIST,EXIST,,
754429,171937,,EXIST,EXIST,,
754300,195875,,EXIST,EXIST,,
754299,195874,,EXIST,EXIST,,
754298,198719,,EXIST,EXIST,,
754297,198718,,EXIST,EXIST,,
754296,135156,,EXIST,EXIST,,
754295,132997,,EXIST,EXIST,,
754294,198717,,EXIST,EXIST,,
754293,198716,,EXIST,EXIST,,
754292,198715,,EXIST,EXIST,,
754291,198714,,EXIST,EXIST,,
754290,198712,,EXIST,EXIST,,
754289,7003409,,EXIST,EXIST,,
754288,7003408,,EXIST,EXIST,,
754287,198713,,EXIST,EXIST,,
754286,198032,,EXIST,EXIST,,
754285,211163,,EXIST,EXIST,,
754284,211162,,EXIST,EXIST,,
754283,211161,,EXIST,EXIST,,
754282,211160,,EXIST,EXIST,,
754281,211164,,EXIST,,,
754280,198030,,EXIST,,,
754279,198029,,EXIST,EXIST,,
